Date,Competition,Home team,Score,Away team
01/10/16,PRL,Nacional,0-4,Porto
15/10/16,TDP,Gafanha,0-3,Porto
18/10/16,UCL,Club Brugge,1-2,Porto
22/10/16,PRL,Porto,3-0,Arouca
29/10/16,PRL,Vitória Setúbal,0-0,Porto
02/11/16,UCL,Porto,1-0,Club Brugge
06/11/16,PRL,Porto,1-1,Benfica
18/11/16,TDP,Chaves,P0-0P,Porto
22/11/16,UCL,FC Copenhagen,0-0,Porto
26/11/16,PRL,Belenenses,0-0,Porto
29/11/16,TDL,Porto,0-0,Belenenses
03/12/16,PRL,Porto,1-0,Sporting Braga
07/12/16,UCL,Porto,5-0,Leicester City
11/12/16,PRL,Feirense,0-4,Porto
15/12/16,PRL,Porto,2-1,Marítimo
19/12/16,PRL,Porto,2-1,Chaves
29/12/16,TDL,Porto,1-1,Feirense
03/01/17,TDL,Moreirense,1-0,Porto
07/01/17,PRL,Paços Ferreira,0-0,Porto
15/01/17,PRL,Porto,3-0,Moreirense
21/01/17,PRL,Porto,4-2,Rio Ave
28/01/17,PRL,Estoril,1-2,Porto
04/02/17,PRL,Porto,2-1,Sporting Lisbon
11/02/17,PRL,Vitoria Guimaraes,0-2,Porto
17/02/17,PRL,Porto,4-0,Tondela
22/02/17,UCL,Porto,0-2,Juventus
26/02/17,PRL,Boavista,0-1,Porto
04/03/17,PRL,Porto,7-0,Nacional
10/03/17,PRL,Arouca,0-4,Porto
14/03/17,UCL,Juventus,1-0,Porto
19/03/17,PRL,Porto,1-1,Vitória Setúbal
01/04/17,PRL,Benfica,1-1,Porto
08/04/17,PRL,Porto,3-0,Belenenses
15/04/17,PRL,Sporting Braga,1-1,Porto
23/04/17,PRL,Porto,0-0,Feirense
29/04/17,PRL,Chaves,0-2,Porto
06/05/17,PRL,Marítimo,1-1,Porto
14/05/17,PRL,Porto,4-1,Paços Ferreira
21/05/17,PRL,Moreirense,3-1,Porto
18/07/17,CLF,Cruz Azul,0-0,Porto
20/07/17,CLF,Guadalajara,2-2,Porto
23/07/17,CLF,Vitoria Guimaraes,0-2,Porto
27/07/17,CLF,Portimonense,1-5,Porto
30/07/17,CLF,Porto,4-0,Deportivo La Coruña
02/08/17,CLF,Gil Vicente,1-3,Porto
09/08/17,PRL,Porto,4-0,Estoril
13/08/17,PRL,Tondela,0-1,Porto
20/08/17,PRL,Porto,3-0,Moreirense
02/12/15,PRL,União Madeira,0-4,Porto
05/12/15,PRL,Porto,2-1,Paços Ferreira
09/12/15,UCL,Chelsea,2-0,Porto
14/12/15,PRL,Nacional,1-2,Porto
16/12/15,TDP,Feirense,0-1,Porto
20/12/15,PRL,Porto,3-1,Académica
29/12/15,TDL,Porto,1-3,Marítimo
02/01/16,PRL,Sporting Lisbon,2-0,Porto
06/01/16,PRL,Porto,1-1,Rio Ave
10/01/16,PRL,Boavista,0-5,Porto
13/01/16,TDP,Boavista,0-1,Porto
17/01/16,PRL,Vitoria Guimaraes,1-0,Porto
20/01/16,TDL,Famalicão,1-0,Porto
24/01/16,PRL,Porto,1-0,Marítimo
27/01/16,TDL,Feirense,2-0,Porto
30/01/16,PRL,Estoril,1-3,Porto
03/02/16,TDP,Gil Vicente,0-3,Porto
07/02/16,PRL,Porto,1-2,Arouca
12/02/16,PRL,Benfica,1-2,Porto
18/02/16,UEL,Borussia Dortmund,2-0,Porto
21/02/16,PRL,Porto,3-2,Moreirense
25/02/16,UEL,Porto,0-1,Borussia Dortmund
28/02/16,PRL,Belenenses,1-2,Porto
02/03/16,TDP,Porto,2-0,Gil Vicente
06/03/16,PRL,Sporting Braga,3-1,Porto
12/03/16,PRL,Porto,3-2,União Madeira
19/03/16,PRL,Vitória Setúbal,0-1,Porto
04/04/16,PRL,Porto,0-1,Tondela
10/04/16,PRL,Paços Ferreira,1-0,Porto
17/04/16,PRL,Porto,4-0,Nacional
23/04/16,PRL,Académica,1-2,Porto
30/04/16,PRL,Porto,1-3,Sporting Lisbon
07/05/16,PRL,Rio Ave,1-3,Porto
14/05/16,PRL,Porto,4-0,Boavista
22/05/16,TDP,Porto,P2-2P,Sporting Braga
09/07/16,CLF,Porto,1-1,Rio Ave
17/07/16,CLF,Osnabrück,1-2,Porto
21/07/16,CLF,PSV,3-0,Porto
23/07/16,CLF,Vitesse,1-2,Porto
27/07/16,CLF,Bayer Leverkusen,1-1,Porto
31/07/16,CLF,Vitoria Guimaraes,0-2,Porto
06/08/16,CLF,Porto,1-0,Villarreal
12/08/16,PRL,Rio Ave,1-3,Porto
17/08/16,UCL,Porto,1-1,Roma
20/08/16,PRL,Porto,1-0,Estoril
23/08/16,UCL,Roma,0-3,Porto
28/08/16,PRL,Sporting Lisbon,2-1,Porto
10/09/16,PRL,Porto,3-0,Vitoria Guimaraes
14/09/16,UCL,Porto,1-1,FC Copenhagen
18/09/16,PRL,Tondela,0-0,Porto
