Date,Competition,Home team,Score,Away team
20/12/14,PRL,Estoril,1-0,Vitoria Guimaraes
28/12/14,TDL,Estoril,1-1,Marítimo
03/01/15,PRL,Sporting Lisbon,3-0,Estoril
09/01/15,PRL,Estoril,1-1,Moreirense
13/01/15,TDL,Estoril,3-0,Gil Vicente
07/12/12,PRL,Estoril,3-0,Vitória Setúbal
16/12/12,PRL,Sporting Braga,3-0,Estoril
19/12/12,TDL,Estoril,0-0,Vitória Setúbal
30/12/12,TDL,Estoril,2-2,Porto
06/01/13,PRL,Estoril,1-3,Benfica
09/01/13,TDL,Nacional,1-0,Estoril
14/01/13,PRL,Beira-Mar,0-1,Estoril
20/01/13,PRL,Estoril,1-2,Gil Vicente
27/01/13,PRL,Estoril,3-3,Olhanense
05/02/13,PRL,Paços Ferreira,1-0,Estoril
09/02/13,PRL,Estoril,2-0,Vitoria Guimaraes
17/02/13,PRL,Marítimo,2-1,Estoril
22/02/13,PRL,Estoril,3-1,Sporting Lisbon
03/03/13,PRL,Rio Ave,0-2,Estoril
08/03/13,PRL,Porto,2-0,Estoril
17/03/13,PRL,Estoril,2-0,Académica
30/03/13,PRL,Moreirense,1-1,Estoril
07/04/13,PRL,Estoril,4-0,Nacional
21/04/13,PRL,Vitória Setúbal,1-0,Estoril
26/04/13,PRL,Estoril,2-1,Sporting Braga
06/05/13,PRL,Benfica,1-1,Estoril
11/05/13,PRL,Estoril,2-1,Beira-Mar
19/05/13,PRL,Gil Vicente,1-3,Estoril
17/07/13,CLF,Estoril,3-0,Sporting Braga II
20/07/13,CLF,Estoril,3-0,Belenenses
26/07/13,CLF,Estoril,2-3,Nacional
01/08/13,UEL,Estoril,0-0,Hapoel Ramat Gan
08/08/13,UEL,Hapoel Ramat Gan,0-1,Estoril
17/08/13,PRL,Estoril,3-1,Nacional
22/08/13,UEL,Estoril,2-0,Juniors OÖ
25/08/13,PRL,Arouca,1-2,Estoril
29/08/13,UEL,Juniors OÖ,1-2,Estoril
02/09/13,PRL,Estoril,1-1,Académica
15/09/13,PRL,Sporting Braga,3-2,Estoril
19/09/13,UEL,Estoril,1-2,Sevilla
22/09/13,PRL,Estoril,2-2,Porto
28/09/13,PRL,Olhanense,1-2,Estoril
03/10/13,UEL,Slovan Liberec,2-1,Estoril
06/10/13,PRL,Estoril,1-2,Benfica
19/10/13,TDP,Moreirense,0-2,Estoril
24/10/13,UEL,Freiburg,1-1,Estoril
27/10/13,PRL,Marítimo,1-3,Estoril
03/11/13,PRL,Estoril,0-2,Vitória Setúbal
07/11/13,UEL,Estoril,0-0,Freiburg
10/11/13,TDP,Famalicão,E0-1E,Estoril
24/11/13,PRL,Rio Ave,0-2,Estoril
28/11/13,UEL,Sevilla,1-1,Estoril
02/12/13,PRL,Estoril,0-2,Vitoria Guimaraes
07/12/13,PRL,Paços Ferreira,0-3,Estoril
12/12/13,UEL,Estoril,1-2,Slovan Liberec
