Date,Competition,Home team,Score,Away team
19/10/14,SEC,Benevento,0-0,Salernitana
24/10/14,SEC,Salernitana,1-3,Lecce
29/10/14,CIS,Salernitana,2-0,Messina
02/11/14,SEC,Matera,1-2,Salernitana
08/11/14,SEC,Salernitana,2-1,Catanzaro
14/11/14,SEC,Reggina,0-1,Salernitana
22/11/14,SEC,Salernitana,1-0,Paganese
26/11/14,CIS,Cosenza,1-0,Salernitana
30/11/14,SEC,Lupa Roma,0-4,Salernitana
07/12/14,SEC,Salernitana,3-2,Juve Stabia
13/12/14,SEC,Barletta,1-0,Salernitana
21/12/14,SEC,Salernitana,1-0,Messina
06/01/15,SEC,Casertana,1-0,Salernitana
11/01/15,SEC,Cosenza,0-0,Salernitana
18/01/15,SEC,Salernitana,1-0,Martina
25/01/15,SEC,Real Agro Aversa,0-1,Salernitana
31/01/15,SEC,Salernitana,2-2,Vigor Lamezia
08/02/15,SEC,Salernitana,2-1,Ischia
14/02/15,SEC,Melfi,0-2,Salernitana
20/02/15,SEC,Salernitana,2-2,Foggia
01/03/15,SEC,Savoia,0-1,Salernitana
07/03/15,SEC,Salernitana,2-0,Benevento
11/03/15,SEC,Lecce,0-1,Salernitana
16/03/15,SEC,Salernitana,0-1,Matera
22/03/15,SEC,Catanzaro,1-2,Salernitana
28/03/15,SEC,Salernitana,2-1,Reggina
01/04/15,SEC,Paganese,0-1,Salernitana
11/04/15,SEC,Salernitana,4-1,Lupa Roma
18/04/15,SEC,Juve Stabia,1-0,Salernitana
25/04/15,SEC,Salernitana,3-1,Barletta
03/05/15,SEC,Messina,4-2,Salernitana
09/05/15,SEC,Salernitana,1-1,Casertana
16/05/15,SEC,Novara,3-2,Salernitana
21/05/15,SEC,Salernitana,3-1,Teramo
09/08/15,COI,Salernitana,1-0,Pisa
17/08/15,COI,Chievo,E0-1E,Salernitana
29/08/15,CLF,Salernitana,0-0,Bari
06/09/15,SEB,Salernitana,3-1,Avellino
12/09/15,SEB,Brescia,2-2,Salernitana
13/04/13,LP2,Fondi,1-5,Salernitana
21/04/13,LP2,Salernitana,1-1,Poggibonsi
28/04/13,LP2,Martina,0-1,Salernitana
05/05/13,LP2,Salernitana,2-1,Follonica Gavorrano
12/05/13,LP2,Teramo,4-1,Salernitana
19/05/13,LP2,Pro Patria,0-3,Salernitana
25/05/13,LP2,Salernitana,2-1,Pro Patria
27/07/13,CLF,Salernitana,2-1,Grosseto
04/08/13,COI,Salernitana,0-3,Teramo
01/09/13,SEC,Salernitana,2-1,Lecce
15/09/13,SEC,Gubbio,1-1,Salernitana
22/09/13,SEC,Salernitana,1-2,Pontedera
29/09/13,SEC,Barletta,0-2,Salernitana
02/10/13,CIS,Salernitana,P1-1P,Messina
06/10/13,SEC,Salernitana,0-1,L'Aquila
13/10/13,SEC,Ascoli,1-1,Salernitana
