Date,Competition,Home team,Score,Away team
25/02/17,SEB,Frosinone,1-0,Verona
28/02/17,SEB,Verona,2-0,Ternana
05/03/17,SEB,Brescia,0-1,Verona
13/03/17,SEB,Verona,0-0,Ascoli
18/03/17,SEB,Pro Vercelli,1-1,Verona
26/03/17,SEB,Verona,1-1,Pisa
01/04/17,SEB,Trapani,0-2,Verona
04/04/17,SEB,Verona,0-1,Spezia
10/04/17,SEB,Novara,2-2,Verona
17/04/17,SEB,Verona,2-0,Cittadella
22/04/17,SEB,Bari,0-2,Verona
25/04/17,SEB,Perugia,1-1,Verona
01/05/17,SEB,Verona,3-2,Vicenza
06/05/17,SEB,Virtus Entella,1-2,Verona
13/05/17,SEB,Verona,1-1,Carpi
18/05/17,SEB,Cesena,0-0,Verona
15/07/17,CLF,Triestina,0-4,Verona
29/07/17,CLF,Sampdoria,0-1,Verona
06/08/17,CLF,Newcastle United,2-0,Verona
13/08/17,COI,Verona,3-1,Avellino
19/08/17,SEA,Verona,1-3,Napoli
27/08/17,SEA,Crotone,0-0,Verona
10/09/17,SEA,Verona,0-5,Fiorentina
10/05/15,SEA,Chievo,2-2,Verona
17/05/15,SEA,Verona,2-1,Empoli
24/05/15,SEA,Parma,2-2,Verona
30/05/15,SEA,Verona,2-2,Juventus
22/07/15,CLF,Verona,1-2,Trapani
25/07/15,CLF,Verona,1-1,Rizespor
01/08/15,CLF,Hamburg,2-1,Verona
15/08/15,COI,Verona,3-1,Foggia
22/08/15,SEA,Verona,1-1,Roma
30/08/15,SEA,Genoa,2-0,Verona
13/09/15,SEA,Verona,2-2,Torino
20/09/15,SEA,Atalanta,1-1,Verona
23/09/15,SEA,Inter Milan,1-0,Verona
27/09/15,SEA,Verona,1-2,Lazio
03/10/15,SEA,Chievo,1-1,Verona
18/10/15,SEA,Verona,1-1,Udinese
25/10/15,SEA,Sampdoria,4-1,Verona
28/10/15,SEA,Verona,0-2,Fiorentina
01/11/15,SEA,Carpi,0-0,Verona
07/11/15,SEA,Verona,0-2,Bologna
22/11/15,SEA,Verona,0-2,Napoli
29/11/15,SEA,Frosinone,3-2,Verona
02/12/15,COI,Verona,1-0,Pavia
06/12/15,SEA,Verona,0-1,Empoli
13/12/15,SEA,AC Milan,1-1,Verona
16/12/15,COI,Napoli,3-0,Verona
20/12/15,SEA,Verona,1-1,Sassuolo
06/01/16,SEA,Juventus,3-0,Verona
10/01/16,SEA,Verona,0-1,Palermo
17/01/16,SEA,Roma,1-1,Verona
24/01/16,SEA,Verona,1-1,Genoa
31/01/16,SEA,Torino,0-0,Verona
03/02/16,SEA,Verona,2-1,Atalanta
07/02/16,SEA,Verona,3-3,Inter Milan
11/02/16,SEA,Lazio,5-2,Verona
20/02/16,SEA,Verona,3-1,Chievo
28/02/16,SEA,Udinese,2-0,Verona
05/03/16,SEA,Verona,0-3,Sampdoria
13/03/16,SEA,Fiorentina,1-1,Verona
20/03/16,SEA,Verona,1-2,Carpi
04/04/16,SEA,Bologna,0-1,Verona
10/04/16,SEA,Napoli,3-0,Verona
17/04/16,SEA,Verona,1-2,Frosinone
20/04/16,SEA,Empoli,1-0,Verona
25/04/16,SEA,Verona,2-1,AC Milan
01/05/16,SEA,Sassuolo,1-0,Verona
08/05/16,SEA,Verona,2-1,Juventus
15/05/16,SEA,Palermo,3-2,Verona
05/08/16,COI,Verona,2-1,Foggia
14/08/16,COI,Verona,2-1,Crotone
15/03/14,SEA,Verona,0-2,Inter Milan
23/03/14,SEA,Sampdoria,5-0,Verona
26/03/14,SEA,Cagliari,1-0,Verona
30/03/14,SEA,Verona,3-0,Genoa
05/04/14,SEA,Chievo,0-1,Verona
13/04/14,SEA,Verona,3-5,Fiorentina
19/04/14,SEA,Atalanta,1-2,Verona
27/04/14,SEA,Verona,4-0,Catania
05/05/14,SEA,Lazio,3-3,Verona
