Date,Competition,Home team,Score,Away team
29/08/20,CLF,ADO Den Haag,1-0,AZ
03/09/20,CLF,AZ,1-1,Gent
15/09/20,UCL,Dinamo Kiev,2-0,AZ
19/09/20,ERE,AZ,1-1,PEC Zwolle
26/09/20,ERE,Fortuna Sittard,3-3,AZ
04/10/20,ERE,Sparta Rotterdam,4-4,AZ
17/10/20,ERE,AZ,2-2,VVV
22/10/20,UEL,Napoli,0-1,AZ
25/10/20,ERE,ADO Den Haag,2-2,AZ
29/10/20,UEL,AZ,4-1,Rijeka
01/11/20,ERE,AZ,3-0,RKC Waalwijk
05/11/20,UEL,Real Sociedad,1-0,AZ
08/11/20,ERE,Heerenveen,0-3,AZ
22/11/20,ERE,AZ,1-0,Emmen
26/11/20,UEL,AZ,0-0,Real Sociedad
29/11/20,ERE,Heracles,1-2,AZ
03/12/20,UEL,AZ,1-1,Napoli
06/12/20,ERE,AZ,1-2,Groningen
10/12/20,UEL,Rijeka,2-1,AZ
13/12/20,ERE,Twente,1-3,AZ
20/12/20,ERE,AZ,5-3,Willem II
23/12/20,ERE,AZ,3-1,Vitesse
03/03/19,ERE,AZ,4-2,Fortuna Sittard
10/03/19,ERE,PEC Zwolle,0-0,AZ
17/03/19,ERE,AZ,1-0,Ajax
21/03/19,CLF,AZ,0-1,Malmö
30/03/19,ERE,AZ,1-0,Groningen
02/04/19,ERE,Vitesse,2-2,AZ
06/04/19,ERE,De Graafschap,1-1,AZ
13/04/19,ERE,AZ,2-3,ADO Den Haag
20/04/19,ERE,Feyenoord,2-1,AZ
23/04/19,ERE,AZ,2-1,Heracles
12/05/19,ERE,AZ,1-0,PSV
15/05/19,ERE,Excelsior,4-2,AZ
22/06/19,CLF,AZ,3-1,Eendracht Aalst
29/06/19,CLF,AZ,0-3,Oleksandria
03/07/19,CLF,AZ,1-0,PAOK
06/07/19,CLF,AZ,5-2,Club Brugge
13/07/19,CLF,Telstar,3-0,AZ
17/07/19,CLF,Gent,2-0,AZ
25/07/19,UEL,AZ,0-0,Häcken
27/07/19,CLF,AZ,0-1,Beerschot
01/08/19,UEL,Häcken,0-3,AZ
04/08/19,ERE,AZ,4-0,Fortuna Sittard
08/08/19,UEL,Mariupol',0-0,AZ
11/08/19,ERE,RKC Waalwijk,0-2,AZ
15/08/19,UEL,AZ,4-0,Mariupol'
18/08/19,ERE,AZ,0-0,Groningen
22/08/19,UEL,AZ,1-1,Antwerp
29/08/19,UEL,Antwerp,E1-4E,AZ
01/09/19,ERE,Vitesse,2-1,AZ
14/09/19,ERE,AZ,5-1,Sparta Rotterdam
19/09/19,UEL,Partizan,2-2,AZ
22/09/19,ERE,ADO Den Haag,0-1,AZ
26/09/19,ERE,Feyenoord,0-3,AZ
29/09/19,ERE,AZ,2-0,Heracles
03/10/19,UEL,AZ,0-0,Manchester United
06/10/19,ERE,Willem II,1-1,AZ
19/10/19,ERE,AZ,2-4,Heerenveen
24/10/19,UEL,AZ,6-0,Astana
27/10/19,ERE,PSV,0-4,AZ
02/11/19,ERE,AZ,3-0,Twente
07/11/19,UEL,Astana,0-5,AZ
10/11/19,ERE,AZ,3-0,Emmen
23/11/19,ERE,Utrecht,0-3,AZ
28/11/19,UEL,AZ,2-2,Partizan
01/12/19,ERE,AZ,1-0,VVV
07/12/19,ERE,PEC Zwolle,0-3,AZ
12/12/19,UEL,Manchester United,4-0,AZ
15/12/19,ERE,AZ,1-0,Ajax
18/12/19,KNB,AZ,3-0,Groene Ster
21/12/19,ERE,Sparta Rotterdam,3-0,AZ
24/02/18,ERE,AZ,2-1,Sparta Rotterdam
28/02/18,KNB,AZ,4-0,Twente
03/03/18,ERE,Excelsior,1-2,AZ
11/03/18,ERE,Feyenoord,2-1,AZ
18/03/18,ERE,AZ,3-2,Groningen
31/03/18,ERE,ADO Den Haag,0-3,AZ
07/04/18,ERE,AZ,2-3,PSV
13/04/18,ERE,Heracles,0-3,AZ
18/04/18,ERE,AZ,4-3,Vitesse
22/04/18,KNB,AZ,0-3,Feyenoord
29/04/18,ERE,Ajax,3-0,AZ
06/05/18,ERE,AZ,6-0,PEC Zwolle
07/07/18,CLF,AZ,1-1,Midtjylland
14/07/18,CLF,AZ,2-0,Lokeren
18/07/18,CLF,AZ,2-0,Panathinaikos
22/07/18,CLF,Zulte Waregem,0-1,AZ
26/07/18,UEL,Kairat,2-0,AZ
02/08/18,UEL,AZ,2-1,Kairat
04/08/18,CLF,AZ,2-3,Excelsior
12/08/18,ERE,AZ,5-0,NAC Breda
19/08/18,ERE,Emmen,1-4,AZ
26/08/18,ERE,AZ,0-0,Vitesse
02/09/18,ERE,Heracles,3-2,AZ
16/09/18,ERE,AZ,1-1,Feyenoord
23/09/18,ERE,Groningen,1-3,AZ
27/09/18,KNB,Alcides,0-6,AZ
30/09/18,ERE,AZ,2-2,PEC Zwolle
07/10/18,ERE,Ajax,5-0,AZ
20/10/18,ERE,Utrecht,2-1,AZ
28/10/18,ERE,AZ,2-3,Heerenveen
31/10/18,KNB,AZ,2-0,VVV
03/11/18,ERE,AZ,1-0,De Graafschap
11/11/18,ERE,ADO Den Haag,0-1,AZ
25/11/18,ERE,VVV,2-2,AZ
01/12/18,ERE,AZ,0-2,Willem II
