Date,Competition,Home team,Score,Away team
17/01/14,EED,Telstar,2-1,Volendam
26/01/14,EED,Sparta Rotterdam,1-2,Volendam
02/02/14,EED,Volendam,3-1,Almere City
10/02/14,EED,Twente II,2-4,Volendam
14/02/14,EED,De Graafschap,2-2,Volendam
21/02/14,EED,Volendam,0-1,MVV
01/03/14,EED,Emmen,4-1,Volendam
08/03/14,EED,Dordrecht,3-3,Volendam
16/03/14,EED,Volendam,0-2,Den Bosch
21/03/14,EED,Volendam,3-1,PSV II
28/03/14,EED,Excelsior,2-1,Volendam
04/04/14,EED,Helmond Sport,0-1,Volendam
11/04/14,EED,Volendam,1-0,Ajax II
18/04/14,EED,TOP Oss,2-2,Volendam
21/04/14,EED,Volendam,5-1,Achilles '29
25/04/14,EED,VVV,4-0,Volendam
11/07/14,CLF,Roda JC,4-0,Volendam
15/07/14,CLF,Volendam,0-1,Team VVCS
18/07/14,CLF,Almere City,0-2,Volendam
26/07/14,CLF,NAC Breda,2-0,Volendam
29/07/14,CLF,Cambuur,2-1,Volendam
08/08/14,EED,TOP Oss,0-4,Volendam
15/08/14,EED,Volendam,0-2,NEC
22/08/14,EED,Ajax II,0-5,Volendam
25/08/14,EED,Volendam,3-0,Roda JC
29/08/14,EED,Sparta Rotterdam,0-5,Volendam
14/09/14,EED,Volendam,2-2,Den Bosch
20/09/14,EED,RKC Waalwijk,1-3,Volendam
23/09/14,KNB,Capelle,0-1,Volendam
28/09/14,EED,Volendam,3-0,MVV
03/10/14,EED,Fortuna Sittard,0-1,Volendam
17/10/14,EED,Volendam,2-3,Almere City
24/10/14,EED,Volendam,2-1,De Graafschap
