Date,Competition,Home team,Score,Away team
02/12/16,EED,RKC Waalwijk,2-0,MVV
09/12/16,EED,Almere City,6-2,RKC Waalwijk
18/12/16,EED,RKC Waalwijk,2-2,Cambuur
13/01/17,EED,Telstar,0-4,RKC Waalwijk
20/01/17,EED,RKC Waalwijk,1-1,Emmen
27/01/17,EED,Eindhoven,3-0,RKC Waalwijk
03/02/17,EED,Ajax II,4-1,RKC Waalwijk
06/02/17,EED,RKC Waalwijk,1-2,Utrecht II
10/02/17,EED,NAC Breda,2-3,RKC Waalwijk
17/02/17,EED,RKC Waalwijk,2-1,Dordrecht
24/02/17,EED,PSV II,4-1,RKC Waalwijk
03/03/17,EED,RKC Waalwijk,5-2,Helmond Sport
10/03/17,EED,RKC Waalwijk,3-0,TOP Oss
13/03/17,EED,Achilles '29,2-3,RKC Waalwijk
17/03/17,EED,Den Bosch,1-1,RKC Waalwijk
31/03/17,EED,RKC Waalwijk,1-4,Volendam
07/04/17,EED,De Graafschap,4-0,RKC Waalwijk
14/04/17,EED,RKC Waalwijk,1-2,VVV
17/04/17,EED,RKC Waalwijk,1-1,Almere City
21/04/17,EED,Cambuur,5-0,RKC Waalwijk
28/04/17,EED,RKC Waalwijk,3-0,Fortuna Sittard
05/05/17,EED,MVV,1-1,RKC Waalwijk
08/05/17,PL1,RKC Waalwijk,1-5,Emmen
12/05/17,PL1,Emmen,0-1,RKC Waalwijk
08/07/17,CLF,PSV,2-0,RKC Waalwijk
19/07/17,CLF,Lierse,2-1,RKC Waalwijk
22/07/17,CLF,NAC Breda,2-1,RKC Waalwijk
29/07/17,CLF,Union Saint-Gilloise,1-0,RKC Waalwijk
02/08/17,CLF,Excelsior,2-1,RKC Waalwijk
05/08/17,CLF,VVSB,1-1,RKC Waalwijk
12/08/17,CLF,Dordrecht,4-2,RKC Waalwijk
18/08/17,EED,RKC Waalwijk,0-2,Emmen
25/08/17,EED,AZ II,2-1,RKC Waalwijk
02/09/17,EED,RKC Waalwijk,0-0,De Graafschap
11/09/17,EED,Ajax II,1-1,RKC Waalwijk
15/09/17,EED,RKC Waalwijk,0-1,Eindhoven
19/09/17,KNB,RKC Waalwijk,1-0,Sparta Rotterdam
22/09/17,EED,RKC Waalwijk,2-2,Utrecht II
29/09/17,EED,Cambuur,1-1,RKC Waalwijk
14/08/15,EED,RKC Waalwijk,1-1,Sparta Rotterdam
21/08/15,EED,Achilles '29,0-0,RKC Waalwijk
24/08/15,EED,RKC Waalwijk,3-1,Almere City
29/08/15,EED,RKC Waalwijk,1-2,PSV II
11/09/15,EED,Emmen,6-1,RKC Waalwijk
24/09/15,KNB,RKC Waalwijk,1-2,Helmond Sport
27/09/15,EED,RKC Waalwijk,0-2,Go Ahead Eagles
02/10/15,EED,Helmond Sport,1-0,RKC Waalwijk
16/10/15,EED,RKC Waalwijk,0-1,Dordrecht
23/10/15,EED,Eindhoven,1-0,RKC Waalwijk
30/10/15,EED,Fortuna Sittard,1-0,RKC Waalwijk
06/11/15,EED,RKC Waalwijk,2-1,VVV
20/11/15,EED,Volendam,3-0,RKC Waalwijk
27/11/15,EED,RKC Waalwijk,2-0,NAC Breda
