Date,Competition,Home team,Score,Away team
13/02/16,LI2,Metz,0-1,Le Havre
20/02/16,LI2,Le Havre,1-0,Créteil-Lusitanos
26/02/16,LI2,Niort,0-0,Le Havre
04/03/16,LI2,Le Havre,3-2,Valenciennes
11/03/16,LI2,Sochaux,1-0,Le Havre
18/03/16,LI2,Le Havre,2-0,Tours
01/04/16,LI2,Le Havre,2-0,Laval
08/04/16,LI2,Brest,0-0,Le Havre
16/04/16,LI2,Le Havre,1-3,Nancy
22/04/16,LI2,Evian TG,1-1,Le Havre
29/04/16,LI2,Le Havre,3-1,Nîmes
06/05/16,LI2,Auxerre,1-3,Le Havre
13/05/16,LI2,Le Havre,5-0,Bourg-Péronnas
05/07/16,CLF,Chambly-Oise,1-2,Le Havre
12/07/16,CLF,Le Havre,1-1,Wycombe Wanderers
16/07/16,CLF,Le Havre,3-0,Caen
22/07/16,CLF,Laval,1-1,Le Havre
29/07/16,LI2,Orléans,0-1,Le Havre
05/08/16,LI2,Le Havre,1-0,Nîmes
09/08/16,CDL,Reims,2-5,Le Havre
12/08/16,LI2,Gazélec Ajaccio,1-1,Le Havre
19/08/16,LI2,Le Havre,1-3,Troyes
23/08/16,CDL,Le Havre,2-5,Châteauroux
27/08/16,LI2,Red Star,0-0,Le Havre
10/09/16,LI2,Le Havre,2-2,Valenciennes
16/09/16,LI2,Bourg-Péronnas,2-1,Le Havre
20/09/16,LI2,Le Havre,1-1,Brest
23/09/16,LI2,Auxerre,0-1,Le Havre
03/10/16,LI2,Le Havre,2-1,Sochaux
14/10/16,LI2,Clermont,1-3,Le Havre
21/10/16,LI2,Le Havre,2-0,Ajaccio
28/10/16,LI2,Reims,1-0,Le Havre
04/11/16,LI2,Laval,0-2,Le Havre
12/11/16,CDF,Grand-Quevilly,0-3,Le Havre
19/11/16,LI2,Le Havre,0-0,Amiens SC
25/11/16,LI2,Lens,1-0,Le Havre
29/11/16,LI2,Le Havre,0-1,Strasbourg
26/09/14,LI2,Le Havre,1-0,Dijon
03/10/14,LI2,Orléans,2-2,Le Havre
17/10/14,LI2,Le Havre,1-0,Angers
27/10/14,LI2,Nancy,2-1,Le Havre
31/10/14,LI2,Le Havre,2-0,Arles-Avignon
08/11/14,LI2,Brest,1-0,Le Havre
15/11/14,CDF,Trouville Deauville,1-3,Le Havre
22/11/14,LI2,Le Havre,1-1,Sochaux
28/11/14,LI2,Nîmes,3-3,Le Havre
06/12/14,CDF,Le Havre,0-2,Boulogne
12/12/14,LI2,Le Havre,0-1,Laval
19/12/14,LI2,Tours,3-2,Le Havre
09/01/15,LI2,Le Havre,1-1,Châteauroux
16/01/15,LI2,Gazélec Ajaccio,1-0,Le Havre
23/01/15,LI2,Le Havre,1-1,Niort
02/02/15,LI2,Le Havre,3-1,Valenciennes
06/02/15,LI2,Créteil-Lusitanos,0-0,Le Havre
13/02/15,LI2,Le Havre,3-1,Clermont
21/02/15,LI2,Troyes,2-2,Le Havre
27/02/15,LI2,Le Havre,2-1,Ajaccio
07/03/15,LI2,Dijon,1-1,Le Havre
13/03/15,LI2,Le Havre,3-1,Orléans
20/03/15,LI2,Angers,1-0,Le Havre
03/04/15,LI2,Le Havre,0-1,Nancy
10/04/15,LI2,Arles-Avignon,0-1,Le Havre
20/04/15,LI2,Le Havre,1-1,Brest
24/04/15,LI2,Sochaux,0-1,Le Havre
28/04/15,LI2,Le Havre,2-0,Nîmes
01/05/15,LI2,Laval,1-1,Le Havre
08/05/15,LI2,Le Havre,0-1,Tours
15/05/15,LI2,Châteauroux,0-0,Le Havre
22/05/15,LI2,Le Havre,2-1,Auxerre
08/07/15,CLF,Rennes,1-2,Le Havre
14/07/15,CLF,Caen,1-0,Le Havre
18/07/15,CLF,Le Havre,4-0,Excelsior Virton
24/07/15,CLF,Le Havre,1-0,Paris FC
31/07/15,LI2,Bourg-Péronnas,1-3,Le Havre
07/08/15,LI2,Le Havre,1-0,Ajaccio
11/08/15,CDL,Le Havre,1-2,CA Bastia
14/08/15,LI2,Paris FC,3-0,Le Havre
21/08/15,LI2,Le Havre,0-1,Clermont
31/08/15,LI2,Lens,0-4,Le Havre
11/09/15,LI2,Le Havre,0-2,Red Star
