Date,Competition,Home team,Score,Away team
25/09/16,FDA,Anderlecht,1-2,Westerlo
01/10/16,FDA,Westerlo,1-0,SK Beveren
15/10/16,FDA,Sint-Truiden,2-2,Westerlo
22/10/16,FDA,Westerlo,0-0,Sporting Charleroi
26/10/16,FDA,Club Brugge,4-0,Westerlo
29/10/16,FDA,Genk,2-1,Westerlo
05/11/16,FDA,Westerlo,1-2,Zulte Waregem
19/11/16,FDA,KV Oostende,5-0,Westerlo
26/11/16,FDA,AS Eupen,3-3,Westerlo
03/12/16,FDA,Westerlo,0-0,Gent
11/12/16,FDA,Standard Liège,3-1,Westerlo
17/12/16,FDA,Westerlo,1-3,Lokeren
20/12/16,FDA,Excel Mouscron,0-0,Westerlo
26/12/16,FDA,Westerlo,4-1,Kortrijk
13/01/17,CLF,Westerlo,CANC,Shanghai Shenxin
13/01/17,CLF,Westerlo,1-1,Shanghai Shenxin
22/01/17,FDA,Mechelen,1-2,Westerlo
25/01/17,FDA,Westerlo,2-4,Anderlecht
28/01/17,FDA,SK Beveren,0-0,Westerlo
05/02/17,FDA,Westerlo,1-0,Sint-Truiden
11/02/17,FDA,Sporting Charleroi,2-1,Westerlo
17/02/17,FDA,Westerlo,1-2,Club Brugge
25/02/17,FDA,Westerlo,0-4,KV Oostende
04/03/17,FDA,Zulte Waregem,2-2,Westerlo
12/03/17,FDA,Westerlo,0-4,Genk
03/05/17,CLF,Mechelen,1-4,Westerlo
28/06/17,CLF,Weerstand Koersel,0-4,Westerlo
16/07/17,CLF,Westerlo,0-6,Mechelen
19/07/17,CLF,Sint-Truiden,0-0,Westerlo
23/07/17,CLF,Oosterwijk,3-2,Westerlo
26/07/17,CLF,Dessel Sport,0-1,Westerlo
29/07/17,CLF,Go Ahead Eagles,1-1,Westerlo
06/08/17,CPL,Westerlo,1-2,Cercle Brugge
12/08/17,CPL,Westerlo,1-1,Tubize
19/08/17,CPL,Union Saint-Gilloise,3-0,Westerlo
27/08/17,CUP,Westerlo,4-0,Toekomst Menen
02/09/17,CPL,Westerlo,2-2,OH Leuven
09/09/17,CPL,Lierse,2-2,Westerlo
15/03/15,FDA,Westerlo,1-3,Club Brugge
04/04/15,FDA,Westerlo,0-3,Excel Mouscron
11/04/15,FDA,Lokeren,1-1,Westerlo
18/04/15,FDA,KV Oostende,2-0,Westerlo
25/04/15,FDA,Westerlo,1-2,KV Oostende
01/05/15,FDA,Westerlo,4-3,Lokeren
09/05/15,FDA,Excel Mouscron,1-1,Westerlo
30/06/15,CLF,Dessel Sport,1-2,Westerlo
03/07/15,CLF,Weerstand Koersel,0-10,Westerlo
07/07/15,CLF,Eindhoven,0-1,Westerlo
10/07/15,CLF,Willem II,0-0,Westerlo
14/07/15,CLF,Lierse,1-0,Westerlo
17/07/15,CLF,Westerlo,1-1,NAC Breda
26/07/15,FDA,Westerlo,1-1,Gent
01/08/15,FDA,KV Oostende,2-1,Westerlo
08/08/15,FDA,Westerlo,3-2,OH Leuven
15/08/15,FDA,Genk,2-1,Westerlo
22/08/15,FDA,Sporting Charleroi,0-0,Westerlo
30/08/15,FDA,Westerlo,0-3,Anderlecht
12/09/15,FDA,Mechelen,2-2,Westerlo
19/09/15,FDA,Westerlo,0-3,Sint-Truiden
22/09/15,CUP,Westerlo,3-2,Cercle Brugge
25/09/15,FDA,Zulte Waregem,4-2,Westerlo
03/10/15,FDA,Westerlo,1-1,Kortrijk
17/10/15,FDA,Standard Liège,1-2,Westerlo
24/10/15,FDA,Westerlo,1-2,Lokeren
27/10/15,FDA,Excel Mouscron,2-2,Westerlo
31/10/15,FDA,Westerlo,0-2,Club Brugge
07/11/15,FDA,SK Beveren,2-2,Westerlo
20/11/15,FDA,Gent,5-0,Westerlo
29/11/15,FDA,Westerlo,0-1,KV Oostende
02/12/15,CUP,Westerlo,P1-1P,Antwerp
05/12/15,FDA,OH Leuven,5-1,Westerlo
11/12/15,FDA,Westerlo,0-0,Genk
16/12/15,CUP,Westerlo,0-2,Club Brugge
19/12/15,FDA,Westerlo,2-1,Sporting Charleroi
27/12/15,FDA,Anderlecht,2-1,Westerlo
16/01/16,FDA,Westerlo,3-2,Mechelen
23/01/16,FDA,Sint-Truiden,1-2,Westerlo
30/01/16,FDA,Westerlo,1-2,Zulte Waregem
06/02/16,FDA,Kortrijk,1-1,Westerlo
14/02/16,FDA,Westerlo,2-0,Standard Liège
19/02/16,FDA,Club Brugge,6-0,Westerlo
27/02/16,FDA,Westerlo,2-2,Excel Mouscron
05/03/16,FDA,Lokeren,2-1,Westerlo
13/03/16,FDA,Westerlo,1-0,SK Beveren
25/06/16,CLF,Houtvenne,1-6,Westerlo
02/07/16,CLF,Svelta Melsele,3-5,Westerlo
06/07/16,CLF,Cercle Brugge,3-1,Westerlo
08/07/16,CLF,KSV Roeselare,1-0,Westerlo
19/01/14,CPL,Sint-Truiden,3-2,Westerlo
25/01/14,CPL,Westerlo,1-0,RWDM Brussels
02/02/14,CPL,Westerlo,2-0,Hoogstraten
07/02/14,CPL,Francs Borains,0-0,Westerlo
15/02/14,CPL,Westerlo,6-0,KSV Roeselare
02/03/14,CPL,White Star Bruxelles,0-1,Westerlo
08/03/14,CPL,Westerlo,3-0,Dessel Sport
15/03/14,CPL,Antwerp,2-0,Westerlo
29/03/14,CPL,Westerlo,4-0,Eendracht Aalst
04/04/14,CPL,Heist,0-3,Westerlo
13/04/14,CPL,Westerlo,4-1,Geel
20/04/14,CPL,Excel Mouscron,0-1,Westerlo
27/04/14,CPL,Westerlo,1-0,AS Eupen
28/06/14,CLF,Westerlo,1-1,Club Brugge
02/07/14,CLF,Dessel Sport,0-1,Westerlo
05/07/14,CLF,Westerlo,0-3,Mechelen
09/07/14,CLF,Lierse,1-0,Westerlo
12/07/14,CLF,Heist,1-0,Westerlo
16/07/14,CLF,Cercle Brugge,0-1,Westerlo
26/07/14,FDA,Westerlo,1-0,Lokeren
02/08/14,FDA,Sporting Charleroi,2-3,Westerlo
09/08/14,FDA,SK Beveren,1-1,Westerlo
17/08/14,FDA,Westerlo,2-2,Anderlecht
23/08/14,FDA,Standard Liège,2-2,Westerlo
30/08/14,FDA,Westerlo,2-2,Zulte Waregem
13/09/14,FDA,Mechelen,5-2,Westerlo
20/09/14,FDA,Westerlo,6-1,Lierse
24/09/14,CUP,Olsa Brakel,6-1,Westerlo
27/09/14,FDA,Cercle Brugge,1-2,Westerlo
03/10/14,FDA,Westerlo,0-0,Gent
19/10/14,FDA,Genk,3-1,Westerlo
25/10/14,FDA,Westerlo,2-1,Kortrijk
29/10/14,FDA,KV Oostende,4-0,Westerlo
02/11/14,FDA,Westerlo,1-3,Excel Mouscron
09/11/14,FDA,Club Brugge,5-0,Westerlo
22/11/14,FDA,Lokeren,0-0,Westerlo
29/11/14,FDA,Westerlo,2-3,Sporting Charleroi
05/12/14,FDA,Westerlo,1-2,SK Beveren
13/12/14,FDA,Lierse,3-3,Westerlo
20/12/14,FDA,Westerlo,1-1,Mechelen
26/12/14,FDA,Anderlecht,4-0,Westerlo
10/01/15,CLF,Dessel Sport,1-6,Westerlo
18/01/15,FDA,Westerlo,1-1,Standard Liège
24/01/15,FDA,Zulte Waregem,1-3,Westerlo
31/01/15,FDA,Westerlo,1-0,Cercle Brugge
07/02/15,FDA,Gent,4-0,Westerlo
13/02/15,FDA,Westerlo,1-2,Genk
21/02/15,FDA,Kortrijk,6-0,Westerlo
28/02/15,FDA,Westerlo,3-0,KV Oostende
07/03/15,FDA,Excel Mouscron,1-0,Westerlo
23/02/13,CPL,RWDM Brussels,0-2,Westerlo
01/03/13,CPL,Westerlo,2-0,Francs Borains
10/03/13,CPL,Tubize,0-2,Westerlo
15/03/13,CPL,Westerlo,2-0,AS Eupen
20/03/13,CPL,Westerlo,1-0,Dessel Sport
23/03/13,CPL,Lommel,3-2,Westerlo
29/03/13,CPL,Antwerp,1-1,Westerlo
06/04/13,CPL,Westerlo,1-1,KSV Roeselare
13/04/13,CPL,Westerlo,4-4,SK Sint-Niklaas
21/04/13,CPL,Sint-Truiden,0-2,Westerlo
28/04/13,CPL,Westerlo,0-0,KV Oostende
05/05/13,PL1,Westerlo,1-1,White Star Bruxelles
12/05/13,PL1,Cercle Brugge,1-0,Westerlo
16/05/13,PL1,Excel Mouscron,1-0,Westerlo
19/05/13,PL1,Westerlo,3-1,Excel Mouscron
23/05/13,PL1,White Star Bruxelles,0-2,Westerlo
26/05/13,PL1,Westerlo,5-0,Cercle Brugge
03/07/13,CLF,Westerlo,2-3,SK Beveren
06/07/13,CLF,Westerlo,2-3,Lokeren
09/07/13,CLF,Willem II,1-1,Westerlo
13/07/13,CLF,MVV,3-2,Westerlo
17/07/13,CLF,Cercle Brugge,0-1,Westerlo
20/07/13,CLF,Sparta Rotterdam,2-0,Westerlo
03/08/13,CPL,Westerlo,2-2,Tubize
09/08/13,CPL,Lommel,0-2,Westerlo
17/08/13,CUP,Tournai,0-2,Westerlo
24/08/13,CUP,Westerlo,2-1,Wallonne Ciney
31/08/13,CPL,Westerlo,2-0,Visé
03/09/13,CPL,Westerlo,1-1,Sint-Truiden
07/09/13,CPL,Excelsior Virton,0-1,Westerlo
11/09/13,CPL,RWDM Brussels,1-2,Westerlo
14/09/13,CPL,Hoogstraten,1-1,Westerlo
20/09/13,CPL,Westerlo,3-0,Francs Borains
25/09/13,CUP,Westerlo,P1-1P,Mons
28/09/13,CPL,KSV Roeselare,1-2,Westerlo
06/10/13,CPL,Westerlo,3-3,White Star Bruxelles
