Date,Competition,Home team,Score,Away team
24/06/16,CLF,De Pinte,0-2,Gent
25/06/16,CLF,Drongen,0-7,Gent
01/07/16,CLF,Dikkelvenne,0-3,Gent
08/07/16,CLF,Gent,2-2,Olympiakos
09/07/16,CLF,Cercle Brugge,1-1,Gent
15/07/16,CLF,PEC Zwolle,3-0,Gent
16/07/16,CLF,Ajax,CANC,Gent
23/07/16,CLF,Willem II,1-1,Gent
28/07/16,UEL,Gent,5-0,Viitorul
31/07/16,FDA,Kortrijk,1-1,Gent
04/08/16,UEL,Viitorul,0-0,Gent
07/08/16,FDA,Gent,1-0,Genk
13/08/16,FDA,Sporting Charleroi,1-1,Gent
18/08/16,UEL,Gent,2-1,Shkendija
21/08/16,FDA,Gent,4-2,Westerlo
25/08/16,UEL,Shkendija,0-4,Gent
28/08/16,FDA,Anderlecht,2-2,Gent
11/09/16,FDA,Gent,3-0,Lokeren
15/09/16,UEL,Sporting Braga,1-1,Gent
18/09/16,FDA,KV Oostende,1-0,Gent
21/09/16,CUP,Lierse,1-2,Gent
24/09/16,FDA,Gent,2-1,Sint-Truiden
29/09/16,UEL,Gent,2-0,Konyaspor
02/10/16,FDA,Club Brugge,1-0,Gent
16/10/16,FDA,Gent,3-0,Zulte Waregem
20/10/16,UEL,Shakhtar Donetsk,5-0,Gent
23/10/16,FDA,AS Eupen,3-2,Gent
27/10/16,FDA,Gent,1-0,Standard Liège
30/10/16,FDA,Mechelen,2-0,Gent
03/11/16,UEL,Gent,3-5,Shakhtar Donetsk
06/11/16,FDA,Gent,2-0,SK Beveren
19/11/16,FDA,Excel Mouscron,0-2,Gent
24/11/16,UEL,Gent,2-2,Sporting Braga
27/11/16,FDA,Gent,3-0,Kortrijk
30/11/16,CUP,Gent,1-0,Lokeren
03/12/16,FDA,Westerlo,0-0,Gent
08/12/16,UEL,Konyaspor,0-1,Gent
11/12/16,FDA,Gent,1-1,KV Oostende
14/12/16,CUP,KV Oostende,1-0,Gent
17/12/16,FDA,Sint-Truiden,3-1,Gent
22/12/16,FDA,Gent,2-3,Anderlecht
27/12/16,FDA,Genk,2-0,Gent
08/01/17,CLF,Gent,1-3,Willem II
10/01/17,CLF,Gent,11-0,Yanbian Funde
20/01/17,FDA,Gent,1-0,Sporting Charleroi
25/01/17,FDA,Lokeren,0-0,Gent
29/01/17,FDA,Gent,2-0,Club Brugge
05/02/17,FDA,Zulte Waregem,1-1,Gent
11/02/17,FDA,Gent,0-1,AS Eupen
16/02/17,UEL,Gent,1-0,Tottenham Hotspur
