Date,Competition,Home team,Score,Away team
12/07/13,CLF,Cercle Brugge,0-0,Kortrijk
14/07/13,CLF,Cercle Brugge,0-1,KSV Roeselare
17/07/13,CLF,Cercle Brugge,0-1,Westerlo
21/07/13,CLF,Cercle Brugge,1-1,OFI
27/07/13,FDA,Mons,1-1,Cercle Brugge
02/08/13,FDA,Cercle Brugge,0-4,Anderlecht
10/08/13,FDA,Lierse,1-1,Cercle Brugge
17/08/13,FDA,Cercle Brugge,2-0,KV Oostende
25/08/13,FDA,Genk,1-0,Cercle Brugge
31/08/13,FDA,Cercle Brugge,1-1,OH Leuven
14/09/13,FDA,Lokeren,3-0,Cercle Brugge
21/09/13,FDA,Sporting Charleroi,2-0,Cercle Brugge
25/09/13,CUP,Wolvertem,0-3,Cercle Brugge
29/09/13,FDA,Cercle Brugge,0-5,Standard Liège
05/10/13,FDA,Mechelen,1-2,Cercle Brugge
19/10/13,FDA,Cercle Brugge,1-1,Zulte Waregem
25/10/13,FDA,Gent,1-1,Cercle Brugge
31/10/13,FDA,Cercle Brugge,2-0,Club Brugge
03/11/13,FDA,SK Beveren,0-1,Cercle Brugge
09/11/13,FDA,Cercle Brugge,3-1,Kortrijk
23/11/13,FDA,Cercle Brugge,2-4,Lierse
01/12/13,FDA,Anderlecht,2-1,Cercle Brugge
04/12/13,CUP,Cercle Brugge,1-0,Standard Liège
07/12/13,FDA,KV Oostende,2-0,Cercle Brugge
14/12/13,FDA,Cercle Brugge,2-1,Mons
18/12/13,CUP,Zulte Waregem,1-0,Cercle Brugge
21/12/13,FDA,Cercle Brugge,1-0,Genk
26/12/13,FDA,OH Leuven,3-0,Cercle Brugge
07/01/14,CLF,MC Alger,0-0,Cercle Brugge
08/01/14,CLF,FC Cartagena,1-2,Cercle Brugge
15/01/14,CUP,Cercle Brugge,3-2,Zulte Waregem
18/01/14,FDA,Cercle Brugge,0-3,Lokeren
25/01/14,FDA,Cercle Brugge,3-0,Sporting Charleroi
01/02/14,FDA,Standard Liège,4-0,Cercle Brugge
08/02/14,FDA,Cercle Brugge,0-0,SK Beveren
