Date,Competition,Home team,Score,Away team
29/04/17,UEL,Genk,3-0,Kortrijk
06/05/17,UEL,Kortrijk,0-3,KSV Roeselare
13/05/17,UEL,AS Eupen,3-2,Kortrijk
17/05/17,UEL,Kortrijk,4-4,Lokeren
20/05/17,UEL,Excel Mouscron,0-1,Kortrijk
23/06/17,CLF,Wikings Kortrijk,0-16,Kortrijk
01/07/17,CLF,Vlamertinge,CANC,Kortrijk
08/07/17,CLF,Willem II,2-0,Kortrijk
11/07/17,CLF,Kortrijk,1-2,Panathinaikos
15/07/17,CLF,Kortrijk,1-0,Reading
19/07/17,CLF,Kortrijk,0-4,Lille
29/07/17,FDA,Sporting Charleroi,1-0,Kortrijk
05/08/17,FDA,Kortrijk,1-0,Lokeren
12/08/17,FDA,AS Eupen,1-2,Kortrijk
20/08/17,FDA,Kortrijk,1-2,Club Brugge
25/08/17,FDA,Kortrijk,1-1,Excel Mouscron
09/09/17,FDA,Zulte Waregem,2-2,Kortrijk
16/09/17,FDA,Kortrijk,2-2,Anderlecht
19/09/17,CUP,Kortrijk,5-3,RES Durbuy
22/09/17,FDA,Antwerp,3-0,Kortrijk
30/09/17,FDA,Kortrijk,1-2,KV Oostende
15/10/17,FDA,Standard Liège,3-1,Kortrijk
21/10/17,FDA,Kortrijk,1-1,Gent
25/10/17,FDA,SK Beveren,2-1,Kortrijk
28/10/17,FDA,Kortrijk,0-0,Genk
04/11/17,FDA,Mechelen,2-0,Kortrijk
18/11/17,FDA,Kortrijk,3-2,Sint-Truiden
26/11/17,FDA,Anderlecht,4-0,Kortrijk
29/11/17,CUP,Kortrijk,4-2,Antwerp
02/12/17,FDA,Kortrijk,4-1,SK Beveren
09/12/17,FDA,Gent,2-1,Kortrijk
02/12/15,CUP,Kortrijk,4-2,Anderlecht
06/12/15,FDA,Lokeren,3-1,Kortrijk
12/12/15,FDA,Kortrijk,1-3,Excel Mouscron
17/12/15,CUP,Standard Liège,2-0,Kortrijk
20/12/15,FDA,Gent,3-0,Kortrijk
26/12/15,FDA,Kortrijk,1-4,Club Brugge
16/01/16,FDA,OH Leuven,1-0,Kortrijk
22/01/16,FDA,Kortrijk,2-1,KV Oostende
30/01/16,FDA,Genk,1-0,Kortrijk
06/02/16,FDA,Kortrijk,1-1,Westerlo
13/02/16,FDA,Sporting Charleroi,1-1,Kortrijk
20/02/16,FDA,Kortrijk,3-0,Sint-Truiden
27/02/16,FDA,Mechelen,0-2,Kortrijk
05/03/16,FDA,Kortrijk,1-0,Zulte Waregem
13/03/16,FDA,Anderlecht,3-0,Kortrijk
02/04/16,FDA,Kortrijk,0-0,Excel Mouscron
10/04/16,FDA,Standard Liège,1-1,Kortrijk
16/04/16,FDA,SK Beveren,2-3,Kortrijk
23/04/16,FDA,Kortrijk,5-0,SK Beveren
30/04/16,FDA,Kortrijk,1-0,Standard Liège
07/05/16,FDA,Excel Mouscron,2-3,Kortrijk
13/05/16,FDA,Sporting Charleroi,1-0,Kortrijk
21/05/16,FDA,Kortrijk,1-2,Sporting Charleroi
24/06/16,CLF,Aalbeke,2-8,Kortrijk
01/07/16,CLF,Lauwe,0-7,Kortrijk
05/07/16,CLF,Harelbeke,1-5,Kortrijk
09/07/16,CLF,Eernegem,0-6,Kortrijk
16/07/16,CLF,Antwerp,0-1,Kortrijk
