Date,Competition,Home team,Score,Away team
10/07/17,CLF,Dinamo Moscow,1-1,Arsenal Tula
18/07/17,PRL,Dinamo Moscow,2-2,Spartak Moscow
23/07/17,PRL,Dinamo Moscow,0-1,Ural
29/07/17,PRL,Akhmat Grozny,2-0,Dinamo Moscow
05/08/17,PRL,Dinamo Moscow,3-0,Amkar Perm
09/08/17,PRL,Rostov,1-0,Dinamo Moscow
12/08/17,PRL,Anzhi,1-3,Dinamo Moscow
20/08/17,PRL,Dinamo Moscow,1-1,Ufa
27/08/17,PRL,Krasnodar,2-0,Dinamo Moscow
03/09/17,HYF,Russia,3-0,Dinamo Moscow
10/09/17,PRL,Dinamo Moscow,0-0,Zenit
15/09/17,PRL,Arsenal Tula,1-0,Dinamo Moscow
20/09/17,CUP,Spartak Nal'chik,P0-0P,Dinamo Moscow
23/09/17,PRL,Dinamo Moscow,0-0,CSKA Moscow
01/10/17,PRL,Lokomotiv Moscow,3-0,Dinamo Moscow
14/10/17,PRL,Dinamo Moscow,2-0,SKA Khabarovsk
21/10/17,PRL,Rubin Kazan,0-0,Dinamo Moscow
29/10/17,PRL,Dinamo Moscow,0-1,Tosno
03/11/17,PRL,Ural,2-2,Dinamo Moscow
18/11/17,PRL,Dinamo Moscow,1-1,Akhmat Grozny
24/11/17,PRL,Amkar Perm,2-1,Dinamo Moscow
02/12/17,PRL,Dinamo Moscow,2-0,Rostov
09/12/17,PRL,Dinamo Moscow,2-0,Anzhi
18/01/18,CLF,Dinamo Moscow,1-0,Gaz Metan Mediaş
23/01/18,CLF,Dinamo Moscow,0-0,Stumbras
30/01/18,CLF,Trenčín,1-3,Dinamo Moscow
03/02/18,CLF,Dinamo Moscow,1-1,Vysočina Jihlava
07/02/18,CLF,Dinamo Moscow,2-1,Amkar Perm
14/02/18,CLF,Dinamo Moscow,1-0,Zeta
18/02/18,CLF,Dinamo Moscow,2-2,BATE
22/02/18,CLF,Baltika,0-2,Dinamo Moscow
04/03/18,PRL,Ufa,1-1,Dinamo Moscow
10/03/18,PRL,Dinamo Moscow,0-0,Krasnodar
31/03/18,PRL,Dinamo Moscow,2-1,Arsenal Tula
09/04/18,PRL,CSKA Moscow,1-2,Dinamo Moscow
14/04/18,PRL,Dinamo Moscow,0-4,Lokomotiv Moscow
18/04/18,PRL,Zenit,2-1,Dinamo Moscow
22/04/18,PRL,SKA Khabarovsk,0-1,Dinamo Moscow
30/04/18,PRL,Dinamo Moscow,0-0,Rubin Kazan
05/05/18,PRL,Tosno,1-2,Dinamo Moscow
13/05/18,PRL,Spartak Moscow,0-1,Dinamo Moscow
30/06/18,CLF,Dobrudzha 1919,0-2,Dinamo Moscow
08/07/18,CLF,Zenit,5-0,Dinamo Moscow
11/07/18,CLF,Dinamo Moscow,2-2,Jablonec
20/06/16,CLF,Omonia Nicosia,0-1,Dinamo Moscow
22/06/16,CLF,Szombathelyi Haladás,0-1,Dinamo Moscow
25/06/16,CLF,LASK,0-0,Dinamo Moscow
26/06/16,CLF,Dinamo Moscow,1-0,Horn
29/06/16,CLF,Dinamo Moscow,1-1,Ludogorets
11/07/16,FIL,Dinamo Moscow,3-0,Tyumen
16/07/16,FIL,Yenisey,0-0,Dinamo Moscow
23/07/16,FIL,Dinamo Moscow,3-1,Neftekhimik
27/07/16,FIL,Dinamo Moscow,2-1,Baltika
31/07/16,FIL,Zenit II,1-1,Dinamo Moscow
06/08/16,FIL,Dinamo Moscow,5-0,Volgar Astrakhan
13/08/16,FIL,Spartak Nal'chik,0-1,Dinamo Moscow
17/08/16,FIL,Dinamo Moscow,3-2,Luch Vladivostok
22/08/16,FIL,Dinamo Moscow,2-1,Spartak Moskva II
25/08/16,CUP,Baltika,E1-3E,Dinamo Moscow
28/08/16,FIL,Dinamo Moscow,0-1,Tosno
03/09/16,FIL,Tambov,1-2,Dinamo Moscow
10/09/16,FIL,Dinamo Moscow,3-2,SKA Khabarovsk
21/09/16,CUP,Dinamo Moscow,4-0,Rostov
26/09/16,FIL,Dinamo Moscow,1-0,Sibir
02/10/16,FIL,Mordovia Saransk,0-1,Dinamo Moscow
08/10/16,FIL,Dinamo Moscow,1-0,Kuban Krasnodar
12/10/16,FIL,Khimki,0-0,Dinamo Moscow
15/10/16,FIL,Fakel,2-1,Dinamo Moscow
22/10/16,FIL,Dinamo Moscow,1-1,Sokol Saratov
26/10/16,CUP,Tosno,3-2,Dinamo Moscow
30/10/16,FIL,Shinnik,2-3,Dinamo Moscow
05/11/16,FIL,Dinamo Moscow,2-2,Yenisey
09/11/16,FIL,Neftekhimik,0-1,Dinamo Moscow
13/11/16,FIL,Baltika,0-3,Dinamo Moscow
19/11/16,FIL,Dinamo Moscow,0-0,Zenit II
26/11/16,FIL,Volgar Astrakhan,0-1,Dinamo Moscow
25/01/17,CLF,Dinamo Moscow,2-2,DAC 1904
29/01/17,CLF,Dinamo Moscow,2-1,Tom Tomsk
31/01/17,CLF,Dinamo Moscow,0-2,Tobol
09/02/17,CLF,Olimpija,2-0,Dinamo Moscow
08/03/17,FIL,Dinamo Moscow,1-1,Spartak Nal'chik
12/03/17,FIL,Luch Vladivostok,0-2,Dinamo Moscow
19/03/17,FIL,Spartak Moskva II,1-1,Dinamo Moscow
26/03/17,FIL,Tosno,1-2,Dinamo Moscow
01/04/17,FIL,Dinamo Moscow,3-0,Tambov
08/04/17,FIL,SKA Khabarovsk,2-3,Dinamo Moscow
12/04/17,FIL,Dinamo Moscow,0-0,Khimki
17/04/17,FIL,Sibir,1-3,Dinamo Moscow
23/04/17,FIL,Dinamo Moscow,2-1,Mordovia Saransk
29/04/17,FIL,Kuban Krasnodar,0-1,Dinamo Moscow
06/05/17,FIL,Dinamo Moscow,0-1,Fakel
10/05/17,FIL,Sokol Saratov,0-3,Dinamo Moscow
14/05/17,FIL,Dinamo Moscow,1-0,Shinnik
20/05/17,FIL,Tyumen,0-2,Dinamo Moscow
30/05/15,PRL,Dinamo Moscow,1-1,Krasnodar
25/06/15,CLF,Dinamo Moscow,1-0,Anzhi
04/07/15,CLF,Ajax,2-2,Dinamo Moscow
07/07/15,CLF,Dinamo Moscow,1-1,Slavia Prague
07/07/15,CLF,Dinamo Moscow,CANC,Bordeaux
10/07/15,CLF,Monaco,0-1,Dinamo Moscow
19/07/15,PRL,Zenit,2-1,Dinamo Moscow
25/07/15,PRL,Dinamo Moscow,2-2,Mordovia Saransk
02/08/15,PRL,Lokomotiv Moscow,1-1,Dinamo Moscow
08/08/15,PRL,Anzhi,2-3,Dinamo Moscow
16/08/15,PRL,Dinamo Moscow,1-0,Ural
21/08/15,PRL,Akhmat Grozny,1-1,Dinamo Moscow
29/08/15,PRL,Dinamo Moscow,2-0,Ufa
06/09/15,CLF,Dinamo Moscow,2-1,Mordovia Saransk
13/09/15,PRL,Krasnodar,4-0,Dinamo Moscow
21/09/15,PRL,Dinamo Moscow,0-0,Rubin Kazan
24/09/15,CUP,Lokomotiv Liski,0-2,Dinamo Moscow
27/09/15,PRL,Krylya Sovetov,0-0,Dinamo Moscow
04/10/15,PRL,Dinamo Moscow,0-2,CSKA Moscow
17/10/15,PRL,Amkar Perm,1-1,Dinamo Moscow
25/10/15,PRL,Dinamo Moscow,2-3,Spartak Moscow
29/10/15,CUP,Krylya Sovetov,0-1,Dinamo Moscow
02/11/15,PRL,Rostov,1-0,Dinamo Moscow
07/11/15,PRL,Dinamo Moscow,2-1,Kuban Krasnodar
15/11/15,CLF,CSKA Moscow,0-2,Dinamo Moscow
22/11/15,PRL,Mordovia Saransk,1-1,Dinamo Moscow
30/11/15,PRL,Dinamo Moscow,2-2,Lokomotiv Moscow
04/12/15,PRL,Dinamo Moscow,1-2,Anzhi
19/01/16,CLF,Dinamo Moscow,2-0,Olhanense
22/01/16,CLF,Dinamo Moscow,2-0,Mattersburg
30/01/16,CLF,Dinamo Moscow,2-2,Pandurii Târgu Jiu
03/02/16,CLF,Dinamo Moscow,1-1,Sparta Prague
07/02/16,CLF,Dinamo Moscow,2-0,Anzhi
15/02/16,CLF,Dinamo Moscow,1-1,Zawisza Bydgoszcz
18/02/16,CLF,CSKA Moscow,2-1,Dinamo Moscow
21/02/16,CLF,Strømsgodset,1-1,Dinamo Moscow
24/02/16,CLF,Viking,0-0,Dinamo Moscow
02/03/16,CUP,Amkar Perm,3-1,Dinamo Moscow
