Date,Competition,Home team,Score,Away team
11/07/18,CLF,Slovacko,0-1,Spartak Moscow
15/07/18,CLF,Spartak Moscow,3-0,Proleter Novi Sad
16/07/18,CLF,Spartak Moscow,3-1,Rudar
20/07/18,CLF,Trabzonspor,1-4,Spartak Moscow
21/07/18,CLF,Ashdod,1-1,Spartak Moscow
28/07/18,PRL,Spartak Moscow,1-0,Orenburg
04/08/18,PRL,Lokomotiv Moscow,0-0,Spartak Moscow
08/08/18,UCL,PAOK,3-2,Spartak Moscow
11/08/18,PRL,Spartak Moscow,1-0,Anzhi
14/08/18,UCL,Spartak Moscow,0-0,PAOK
18/08/18,PRL,Krasnodar,0-1,Spartak Moscow
25/08/18,PRL,Spartak Moscow,2-1,Dinamo Moscow
02/09/18,PRL,Zenit,0-0,Spartak Moscow
16/09/18,PRL,Spartak Moscow,1-2,Akhmat Grozny
20/09/18,UEL,Rapid Vienna,2-0,Spartak Moscow
23/09/18,PRL,CSKA Moscow,1-1,Spartak Moscow
26/09/18,CUP,Chernomorets,0-1,Spartak Moscow
30/09/18,PRL,Spartak Moscow,0-1,Rostov
04/10/18,UEL,Spartak Moscow,3-3,Villarreal
07/10/18,PRL,Yenisey,2-3,Spartak Moscow
21/10/18,PRL,Spartak Moscow,2-3,Arsenal Tula
25/10/18,UEL,Rangers,0-0,Spartak Moscow
29/10/18,PRL,Rubin Kazan,1-1,Spartak Moscow
01/11/18,CUP,Spartak Moscow,1-0,Anzhi
04/11/18,PRL,Spartak Moscow,1-2,Ural
08/11/18,UEL,Spartak Moscow,4-3,Rangers
11/11/18,PRL,Ufa,2-0,Spartak Moscow
25/11/18,PRL,Spartak Moscow,3-1,Krylya Sovetov
29/11/18,UEL,Spartak Moscow,1-2,Rapid Vienna
02/12/18,PRL,Spartak Moscow,2-1,Lokomotiv Moscow
05/12/18,CUP,Spartak Moscow,1-1,Ural
08/12/18,PRL,Anzhi,0-3,Spartak Moscow
13/12/18,UEL,Villarreal,2-0,Spartak Moscow
16/01/19,CLF,Spartak Moscow,5-2,Lokomotiv
21/01/19,CLF,Spartak Moscow,2-1,Rostov
25/01/19,CLF,Spartak Moscow,CANC,Górnik Zabrze
25/01/19,CLF,Zenit,0-3,Spartak Moscow
29/01/19,CLF,Spartak Moscow,4-0,Lokomotiv Moscow
05/02/19,CLF,Spartak Moscow,1-1,Maribor
06/02/19,CLF,Spartak Moscow,2-2,Aktobe
09/02/19,CLF,Spartak Moscow,1-3,Slovan Bratislava
12/02/19,CLF,Spartak Moscow,1-1,Mura
19/02/19,CLF,Orenburg,1-1,Spartak Moscow
23/02/19,CLF,Sheriff,2-1,Spartak Moscow
03/03/19,PRL,Spartak Moscow,1-1,Krasnodar
07/03/19,CUP,Ural,1-0,Spartak Moscow
10/03/19,PRL,Dinamo Moscow,0-1,Spartak Moscow
17/03/19,PRL,Spartak Moscow,1-1,Zenit
07/07/17,CLF,Spartak Moscow,1-1,Slaven Koprivnica
14/07/17,SUC,Spartak Moscow,E2-1E,Lokomotiv Moscow
18/07/17,PRL,Dinamo Moscow,2-2,Spartak Moscow
23/07/17,PRL,Ufa,0-0,Spartak Moscow
31/07/17,PRL,Spartak Moscow,2-0,Krasnodar
06/08/17,PRL,Zenit,5-1,Spartak Moscow
09/08/17,PRL,Spartak Moscow,2-0,Arsenal Tula
12/08/17,PRL,CSKA Moscow,2-1,Spartak Moscow
19/08/17,PRL,Spartak Moscow,3-4,Lokomotiv Moscow
27/08/17,PRL,SKA Khabarovsk,0-0,Spartak Moscow
09/09/17,PRL,Spartak Moscow,1-0,Rubin Kazan
13/09/17,UCL,Maribor,1-1,Spartak Moscow
17/09/17,PRL,Tosno,2-2,Spartak Moscow
20/09/17,CUP,Kuban Krasnodar,0-2,Spartak Moscow
23/09/17,PRL,Spartak Moscow,2-2,Anzhi
26/09/17,UCL,Spartak Moscow,1-1,Liverpool
30/09/17,PRL,Spartak Moscow,2-0,Ural
13/10/17,PRL,Akhmat Grozny,1-2,Spartak Moscow
17/10/17,UCL,Spartak Moscow,5-1,Sevilla
21/10/17,PRL,Spartak Moscow,0-0,Amkar Perm
25/10/17,CUP,Spartak Moscow,5-2,Spartak Nal'chik
28/10/17,PRL,Rostov,2-2,Spartak Moscow
01/11/17,UCL,Sevilla,2-1,Spartak Moscow
05/11/17,PRL,Spartak Moscow,3-1,Ufa
18/11/17,PRL,Krasnodar,1-4,Spartak Moscow
21/11/17,UCL,Spartak Moscow,1-1,Maribor
27/11/17,PRL,Spartak Moscow,3-1,Zenit
01/12/17,PRL,Arsenal Tula,0-1,Spartak Moscow
06/12/17,UCL,Liverpool,7-0,Spartak Moscow
10/12/17,PRL,Spartak Moscow,3-0,CSKA Moscow
