Date,Competition,Home team,Score,Away team
21/02/19,CLF,Nizhny Novgorod,1-1,Taraz
24/02/19,CLF,Nizhny Novgorod,1-0,Isloch
03/03/19,FIL,Nizhny Novgorod,0-0,Sochi
10/03/19,FIL,Avangard Kursk,1-1,Nizhny Novgorod
17/03/19,FIL,Nizhny Novgorod,0-1,Shinnik
24/03/19,FIL,Spartak Moskva II,1-2,Nizhny Novgorod
30/03/19,FIL,Nizhny Novgorod,1-0,Fakel
31/03/19,CLF,Murom,4-1,Nizhny Novgorod
07/04/19,FIL,Khimki,0-2,Nizhny Novgorod
13/04/19,FIL,Nizhny Novgorod,1-3,Rotor Volgograd
20/04/19,FIL,Zenit II,1-2,Nizhny Novgorod
24/04/19,FIL,Nizhny Novgorod,0-0,Baltika
28/04/19,FIL,Nizhny Novgorod,1-0,Sibir
04/05/19,FIL,Armavir,2-1,Nizhny Novgorod
11/05/19,FIL,Nizhny Novgorod,3-0,Krasnodar II
19/05/19,FIL,SKA Khabarovsk,1-0,Nizhny Novgorod
25/05/19,FIL,Nizhny Novgorod,3-1,Mordovia Saransk
30/05/19,PL1,Nizhny Novgorod,1-3,Krylya Sovetov
02/06/19,PL1,Krylya Sovetov,0-1,Nizhny Novgorod
21/06/19,CLF,Nizhny Novgorod,6-1,Murom
27/06/19,CLF,Nizhny Novgorod,4-2,Tekstilshchik
27/06/19,CLF,Nizhny Novgorod,4-2,Torpedo Vladimir
30/06/19,CLF,Rubin Kazan,0-1,Nizhny Novgorod
07/07/19,FIL,Nizhny Novgorod,0-2,Tom Tomsk
19/08/17,FIL,Sibir,1-1,Nizhny Novgorod
23/08/17,CUP,Torpedo Vladimir,0-1,Nizhny Novgorod
27/08/17,FIL,Nizhny Novgorod,0-1,Orenburg
02/09/17,FIL,Tambov,2-1,Nizhny Novgorod
06/09/17,FIL,Nizhny Novgorod,1-3,Spartak Moskva II
10/09/17,FIL,Baltika,0-0,Nizhny Novgorod
16/09/17,FIL,Nizhny Novgorod,0-2,Yenisey
21/09/17,CUP,Nizhny Novgorod,P1-1P,Ufa
24/09/17,FIL,Zenit II,2-1,Nizhny Novgorod
30/09/17,FIL,Nizhny Novgorod,2-1,Fakel
07/10/17,FIL,Rotor Volgograd,1-2,Nizhny Novgorod
14/10/17,FIL,Nizhny Novgorod,0-3,Kuban Krasnodar
21/10/17,FIL,Luch Vladivostok,1-2,Nizhny Novgorod
25/10/17,CUP,Shinnik,4-0,Nizhny Novgorod
29/10/17,FIL,Krylya Sovetov,1-0,Nizhny Novgorod
04/11/17,FIL,Nizhny Novgorod,0-0,Tom Tomsk
08/11/17,FIL,Khimki,0-2,Nizhny Novgorod
12/11/17,FIL,Nizhny Novgorod,2-1,Volgar Astrakhan
18/11/17,FIL,Shinnik,1-2,Nizhny Novgorod
25/11/17,FIL,Nizhny Novgorod,2-2,Sochi
25/01/18,CLF,Nizhny Novgorod,4-2,Biolog
27/01/18,CLF,Nizhny Novgorod,2-1,Spartak Nal'chik
04/03/18,FIL,Tyumen,0-0,Nizhny Novgorod
10/03/18,FIL,Nizhny Novgorod,1-1,Sibir
17/03/18,FIL,Orenburg,3-0,Nizhny Novgorod
24/03/18,FIL,Nizhny Novgorod,1-1,Tambov
01/04/18,FIL,Spartak Moskva II,2-2,Nizhny Novgorod
07/04/18,FIL,Nizhny Novgorod,1-2,Baltika
11/04/18,FIL,Yenisey,1-0,Nizhny Novgorod
15/04/18,FIL,Nizhny Novgorod,0-1,Zenit II
21/04/18,FIL,Fakel,4-1,Nizhny Novgorod
28/04/18,FIL,Nizhny Novgorod,1-0,Rotor Volgograd
02/05/18,FIL,Kuban Krasnodar,0-0,Nizhny Novgorod
06/05/18,FIL,Nizhny Novgorod,1-0,Luch Vladivostok
12/05/18,FIL,Avangard Kursk,2-3,Nizhny Novgorod
19/06/18,CLF,Nizhny Novgorod,1-0,Spartak Nal'chik
21/06/18,CLF,Nizhny Novgorod,0-0,Chayka
29/06/18,CLF,Nizhny Novgorod,1-1,Pyunik
02/07/18,CLF,Nizhny Novgorod,0-2,Shinnik
03/07/18,CLF,Nizhny Novgorod,0-0,Alashkert
05/07/18,CLF,Nizhny Novgorod,0-1,Sochi
08/07/18,CLF,SKA Khabarovsk,1-0,Nizhny Novgorod
17/07/18,FIL,Mordovia Saransk,2-2,Nizhny Novgorod
22/07/18,FIL,Nizhny Novgorod,2-1,Tyumen
29/07/18,FIL,Tambov,0-0,Nizhny Novgorod
04/08/18,FIL,Nizhny Novgorod,2-1,Chertanovo
08/08/18,FIL,Nizhny Novgorod,0-0,Luch Vladivostok
12/08/18,FIL,Tom Tomsk,0-1,Nizhny Novgorod
18/08/18,FIL,Sochi,0-1,Nizhny Novgorod
22/08/18,CUP,Chelyabinsk,0-1,Nizhny Novgorod
14/04/16,SLB,Khimik Dzerzhinsk,0-3,Nizhny Novgorod
20/04/16,SLB,Zenit Izhevsk,0-1,Nizhny Novgorod
26/04/16,SLB,Nizhny Novgorod,0-0,Volga Ulyanovsk
02/05/16,SLB,Syzran-2003,0-1,Nizhny Novgorod
07/05/16,SLB,Nizhny Novgorod,3-0,Chelyabinsk
13/05/16,SLB,Nosta,4-0,Nizhny Novgorod
19/05/16,SLB,Nizhny Novgorod,2-1,Lada Tolyatti
25/05/16,SLB,Dinamo Kirov,0-2,Nizhny Novgorod
31/05/16,SLB,Nizhny Novgorod,1-1,Neftekhimik
26/06/16,CLF,Spartak Nal'chik,3-2,Nizhny Novgorod
29/06/16,CLF,Nizhny Novgorod,4-1,Angusht
03/07/16,CLF,Nizhny Novgorod,1-0,Energomash Belgorod
09/07/16,CLF,Tekstilshchik,1-1,Nizhny Novgorod
20/07/16,SLB,Nizhny Novgorod,3-0,Chelyabinsk
24/07/16,CUP,Nizhny Novgorod,0-1,Volga Ulyanovsk
28/07/16,SLB,Dinamo Kirov,1-2,Nizhny Novgorod
03/08/16,SLB,Nizhny Novgorod,0-3,Zenit Izhevsk
11/08/16,SLB,Lada Tolyatti,0-3,Nizhny Novgorod
22/08/16,SLB,Nizhny Novgorod,1-2,Nosta
29/08/16,SLB,KAMAZ,2-2,Nizhny Novgorod
04/09/16,SLB,Nizhny Novgorod,2-0,Syzran-2003
09/09/16,SLB,Volga Ulyanovsk,1-1,Nizhny Novgorod
13/09/16,SLB,Nizhny Novgorod,7-0,Dinamo Kirov
20/09/16,SLB,Zenit Izhevsk,0-0,Nizhny Novgorod
26/09/16,SLB,Nizhny Novgorod,4-0,Lada Tolyatti
06/10/16,SLB,Nosta,1-2,Nizhny Novgorod
11/10/16,SLB,Nizhny Novgorod,1-0,KAMAZ
17/10/16,SLB,Syzran-2003,0-2,Nizhny Novgorod
23/10/16,SLB,Nizhny Novgorod,3-0,Volga Ulyanovsk
29/10/16,SLB,Chelyabinsk,3-0,Nizhny Novgorod
18/04/17,SLB,Nizhny Novgorod,2-0,Lada Tolyatti
24/04/17,SLB,Chelyabinsk,2-3,Nizhny Novgorod
07/05/17,SLB,Nizhny Novgorod,1-0,Volga Ulyanovsk
13/05/17,SLB,Dinamo Kirov,0-1,Nizhny Novgorod
19/05/17,SLB,Nizhny Novgorod,1-1,Zenit Izhevsk
25/05/17,SLB,KAMAZ,1-2,Nizhny Novgorod
30/05/17,SLB,Nizhny Novgorod,3-0,Nosta
04/06/17,SLB,Syzran-2003,0-1,Nizhny Novgorod
23/06/17,CLF,Nizhny Novgorod,4-0,Dinamo Stavropol
25/06/17,CLF,Spartak Nal'chik,2-1,Nizhny Novgorod
28/06/17,CLF,Mashuk-KMV,1-3,Nizhny Novgorod
02/07/17,CLF,Nizhny Novgorod,2-0,Torpedo Vladimir
08/07/17,FIL,Nizhny Novgorod,2-2,Avangard Kursk
15/07/17,FIL,Nizhny Novgorod,0-0,Krylya Sovetov
22/07/17,FIL,Tom Tomsk,1-2,Nizhny Novgorod
26/07/17,FIL,Nizhny Novgorod,1-0,Khimki
30/07/17,FIL,Volgar Astrakhan,2-1,Nizhny Novgorod
05/08/17,FIL,Nizhny Novgorod,0-1,Shinnik
09/08/17,FIL,Sochi,3-1,Nizhny Novgorod
13/08/17,FIL,Nizhny Novgorod,1-2,Tyumen
28/07/14,CUP,Nizhny Novgorod,P2-2P,Volga Ulyanovsk
20/07/15,SLB,Khimik Dzerzhinsk,1-1,Nizhny Novgorod
24/07/15,CUP,Shakhter Peshelan,P1-1P,Nizhny Novgorod
28/07/15,SLB,Zenit Izhevsk,1-0,Nizhny Novgorod
03/08/15,SLB,Nizhny Novgorod,2-0,Volga Ulyanovsk
10/08/15,SLB,Syzran-2003,1-1,Nizhny Novgorod
16/08/15,SLB,Nizhny Novgorod,0-0,Chelyabinsk
21/08/15,SLB,Nosta,0-2,Nizhny Novgorod
28/08/15,SLB,Nizhny Novgorod,1-1,Lada Tolyatti
03/09/15,SLB,Dinamo Kirov,2-2,Nizhny Novgorod
09/09/15,SLB,Nizhny Novgorod,0-0,Neftekhimik
15/09/15,SLB,Nizhny Novgorod,3-1,Zenit Izhevsk
21/09/15,SLB,Volga Ulyanovsk,1-2,Nizhny Novgorod
27/09/15,SLB,Nizhny Novgorod,2-0,Syzran-2003
03/10/15,SLB,Chelyabinsk,1-3,Nizhny Novgorod
08/10/15,SLB,Nizhny Novgorod,0-2,Nosta
14/10/15,SLB,Lada Tolyatti,0-3,Nizhny Novgorod
20/10/15,SLB,Nizhny Novgorod,1-0,Dinamo Kirov
26/10/15,SLB,Neftekhimik,1-0,Nizhny Novgorod
31/10/15,SLB,Nizhny Novgorod,2-1,Khimik Dzerzhinsk
14/02/16,CLF,Neftekhimik,1-1,Nizhny Novgorod
15/02/16,CLF,Khimik Dzerzhinsk,0-1,Nizhny Novgorod
