Date,Competition,Home team,Score,Away team
06/07/17,UEL,Riteriai,1-0,St. Johnstone
15/07/17,CLF,St. Johnstone,3-0,Sunderland
22/07/17,CLF,St. Johnstone,1-0,Hartlepool United
05/08/17,PRE,Kilmarnock,1-2,St. Johnstone
08/08/17,LEC,St. Johnstone,0-3,Partick Thistle
12/08/17,PRE,St. Johnstone,4-1,Motherwell
19/08/17,PRE,St. Johnstone,1-0,Partick Thistle
26/08/17,PRE,Celtic,1-1,St. Johnstone
09/09/17,PRE,St. Johnstone,1-1,Hibernian
16/09/17,PRE,Dundee,3-2,St. Johnstone
23/09/17,PRE,St. Johnstone,2-1,Hamilton Academical
30/09/17,PRE,Aberdeen,3-0,St. Johnstone
13/10/17,PRE,St. Johnstone,0-3,Rangers
21/10/17,PRE,Hearts,1-0,St. Johnstone
24/10/17,PRE,St. Johnstone,0-0,Ross County
28/10/17,PRE,Partick Thistle,1-0,St. Johnstone
04/11/17,PRE,St. Johnstone,0-4,Celtic
18/11/17,PRE,Hibernian,1-2,St. Johnstone
02/12/17,PRE,St. Johnstone,1-2,Kilmarnock
09/12/17,PRE,Hamilton Academical,0-1,St. Johnstone
13/12/17,PRE,St. Johnstone,0-3,Aberdeen
16/12/17,PRE,Rangers,1-3,St. Johnstone
23/12/17,PRE,St. Johnstone,0-0,Hearts
27/12/17,PRE,Ross County,1-1,St. Johnstone
30/12/17,PRE,St. Johnstone,0-2,Dundee
27/01/18,PRE,St. Johnstone,1-3,Partick Thistle
29/01/18,FAC,Albion Rovers,0-4,St. Johnstone
03/02/18,PRE,Hearts,1-0,St. Johnstone
06/02/18,PRE,Motherwell,2-0,St. Johnstone
10/02/18,FAC,Hearts,3-0,St. Johnstone
18/02/18,PRE,Celtic,0-0,St. Johnstone
24/02/18,PRE,St. Johnstone,2-0,Ross County
06/02/16,PRE,St. Johnstone,3-4,Aberdeen
12/02/16,PRE,Dundee,2-0,St. Johnstone
20/02/16,PRE,St. Johnstone,2-1,Motherwell
23/02/16,PRE,Partick Thistle,2-0,St. Johnstone
27/02/16,PRE,Aberdeen,1-1,St. Johnstone
02/03/16,PRE,St. Johnstone,1-2,Partick Thistle
09/03/16,PRE,St. Johnstone,1-0,Inverness CT
16/03/16,PRE,St. Johnstone,1-1,Ross County
19/03/16,PRE,Hearts,0-3,St. Johnstone
02/04/16,PRE,St. Johnstone,0-1,Dundee United
