Date,Competition,Home team,Score,Away team
22/02/14,PRE,Kilmarnock,1-1,Hibernian
01/03/14,PRE,St. Mirren,2-0,Kilmarnock
08/03/14,PRE,Kilmarnock,4-2,Hearts
14/03/14,PRE,Kilmarnock,0-3,Celtic
22/03/14,PRE,Aberdeen,2-1,Kilmarnock
29/03/14,PRE,Motherwell,1-2,Kilmarnock
05/04/14,PRE,Kilmarnock,1-2,St. Johnstone
19/04/14,PRE,Kilmarnock,1-2,Partick Thistle
26/04/14,PRE,Ross County,2-1,Kilmarnock
04/05/14,PRE,Hearts,5-0,Kilmarnock
07/05/14,PRE,Kilmarnock,1-0,St. Mirren
10/05/14,PRE,Hibernian,0-1,Kilmarnock
26/07/14,CLF,Shrewsbury Town,0-0,Kilmarnock
02/08/14,CLF,Morecambe,2-2,Kilmarnock
09/08/14,PRE,Dundee,1-1,Kilmarnock
13/08/14,PRE,Kilmarnock,0-2,Aberdeen
16/08/14,PRE,Ross County,1-2,Kilmarnock
23/08/14,PRE,Kilmarnock,2-0,Motherwell
26/08/14,LEC,Kilmarnock,1-0,Ayr United
30/08/14,PRE,Inverness CT,2-0,Kilmarnock
13/09/14,PRE,Kilmarnock,2-1,St. Mirren
