Date,Competition,Home team,Score,Away team
30/01/19,2.B,Heidenheim,2-2,Holstein Kiel
02/02/19,2.B,Heidenheim,1-0,Dynamo Dresden
05/02/19,DFP,Heidenheim,2-1,Bayer Leverkusen
10/02/19,2.B,Darmstadt,1-2,Heidenheim
16/02/19,2.B,Heidenheim,2-2,Hamburg
22/02/19,2.B,Greuther Fürth,0-0,Heidenheim
02/03/19,2.B,Heidenheim,1-2,Jahn Regensburg
08/03/19,2.B,Bochum,1-0,Heidenheim
15/03/19,2.B,Heidenheim,2-1,Union Berlin
21/03/19,CLF,Heidenheim,3-1,St.Gallen
29/03/19,2.B,Magdeburg,0-0,Heidenheim
03/04/19,DFP,Bayern Munich,5-4,Heidenheim
07/04/19,2.B,Heidenheim,0-2,FC Cologne
12/04/19,2.B,Erzgebirge Aue,0-1,Heidenheim
21/04/19,2.B,Heidenheim,3-0,St. Pauli
28/04/19,2.B,Paderborn,3-1,Heidenheim
04/05/19,2.B,Heidenheim,2-3,Sandhausen
12/05/19,2.B,MSV Duisburg,3-4,Heidenheim
19/05/19,2.B,Heidenheim,4-2,Ingolstadt
09/07/19,CLF,Gurten,1-4,Heidenheim
13/07/19,CLF,LASK,1-1,Heidenheim
20/07/19,CLF,Heidenheim,5-1,Middlesbrough
27/07/19,2.B,Osnabrück,1-3,Heidenheim
04/08/19,2.B,Heidenheim,2-2,Stuttgart
10/08/19,DFP,Ulm,0-2,Heidenheim
18/08/19,2.B,Dynamo Dresden,2-1,Heidenheim
25/08/19,2.B,Heidenheim,0-2,Sandhausen
30/08/19,2.B,Nürnberg,2-2,Heidenheim
14/09/19,2.B,Heidenheim,3-0,Holstein Kiel
20/09/19,2.B,Heidenheim,1-0,Darmstadt
28/09/19,2.B,Karlsruhe,1-1,Heidenheim
06/10/19,2.B,Heidenheim,2-3,Bochum
10/10/19,CLF,Sonnenhof Großaspach,0-2,Heidenheim
19/10/19,2.B,Wehen Wiesbaden,0-0,Heidenheim
27/10/19,2.B,Heidenheim,1-0,St. Pauli
30/10/19,DFP,Werder Bremen,4-1,Heidenheim
02/11/19,2.B,Erzgebirge Aue,1-1,Heidenheim
10/11/19,2.B,Heidenheim,4-0,Hannover 96
14/11/19,CLF,Heidenheim,3-2,Würzburger Kickers
24/11/19,2.B,Jahn Regensburg,3-1,Heidenheim
01/12/19,2.B,Heidenheim,1-0,Greuther Fürth
06/12/19,2.B,Hamburg,0-1,Heidenheim
14/12/19,2.B,Heidenheim,0-0,Arminia Bielefeld
20/10/17,2.B,Ingolstadt,3-0,Heidenheim
25/10/17,DFP,Jahn Regensburg,2-5,Heidenheim
29/10/17,2.B,Heidenheim,1-0,Nürnberg
05/11/17,2.B,Fortuna Düsseldorf,2-2,Heidenheim
18/11/17,2.B,Heidenheim,4-3,Union Berlin
24/11/17,2.B,Sandhausen,1-2,Heidenheim
01/12/17,2.B,Heidenheim,3-2,Kaiserslautern
09/12/17,2.B,Greuther Fürth,1-0,Heidenheim
16/12/17,2.B,Erzgebirge Aue,1-1,Heidenheim
20/12/17,DFP,Heidenheim,E1-2E,Eintracht Frankfurt
05/01/18,CLF,Heidenheim,2-1,Unterhaching
