Date,Competition,Home team,Score,Away team
05/11/20,UEL,Real Sociedad,1-0,AZ
08/11/20,LAL,Real Sociedad,2-0,Granada
22/11/20,LAL,Cadiz,0-1,Real Sociedad
26/11/20,UEL,AZ,0-0,Real Sociedad
29/11/20,LAL,Real Sociedad,1-1,Villarreal
03/12/20,UEL,Real Sociedad,2-2,Rijeka
06/12/20,LAL,Alaves,0-0,Real Sociedad
10/12/20,UEL,Napoli,1-1,Real Sociedad
13/12/20,LAL,Real Sociedad,1-1,Eibar
16/12/20,LAL,Barcelona,2-1,Real Sociedad
19/12/20,LAL,Levante,2-1,Real Sociedad
22/12/20,LAL,Real Sociedad,0-2,Atletico Madrid
31/12/20,LAL,Athletic Bilbao,0-1,Real Sociedad
03/01/21,LAL,Real Sociedad,1-1,Osasuna
10/02/19,LAL,Valencia,0-0,Real Sociedad
16/02/19,LAL,Real Sociedad,3-0,Leganes
25/02/19,LAL,Girona,0-0,Real Sociedad
03/03/19,LAL,Real Sociedad,0-2,Atletico Madrid
10/03/19,LAL,Sevilla,5-2,Real Sociedad
15/03/19,LAL,Real Sociedad,1-1,Levante
31/03/19,LAL,Real Valladolid,1-1,Real Sociedad
04/04/19,LAL,Real Sociedad,2-1,Real Betis
07/04/19,LAL,Celta Vigo,3-1,Real Sociedad
14/04/19,LAL,Real Sociedad,1-1,Eibar
20/04/19,LAL,Barcelona,2-1,Real Sociedad
25/04/19,LAL,Real Sociedad,0-1,Villarreal
28/04/19,LAL,Real Sociedad,2-1,Getafe
04/05/19,LAL,Alaves,0-1,Real Sociedad
12/05/19,LAL,Real Sociedad,3-1,Real Madrid
18/05/19,LAL,Espanyol,2-0,Real Sociedad
13/07/19,CLF,Lagun Onak,0-5,Real Sociedad
20/07/19,CLF,Real Sociedad,0-1,Racing Santander
26/07/19,CLF,Nottingham Forest,2-2,Real Sociedad
27/07/19,CLF,Millwall,3-3,Real Sociedad
31/07/19,CLF,Real Sociedad,1-0,Alaves
03/08/19,CLF,Watford,2-1,Real Sociedad
09/08/19,CLF,Real Sociedad,2-0,Osasuna
10/08/19,CLF,Real Sociedad,1-2,Eibar
