Date,Competition,Home team,Score,Away team
23/10/16,SED,Almeria,3-0,Gimnàstic Tarragona
29/10/16,SED,Real Zaragoza,2-1,Almeria
06/11/16,SED,Almeria,3-1,Córdoba
13/11/16,SED,Sevilla II,1-0,Almeria
18/11/16,SED,Almeria,2-1,Elche
26/11/16,SED,Real Valladolid,0-0,Almeria
03/12/16,SED,Numancia,1-0,Almeria
11/12/16,SED,Almeria,2-1,Mallorca
18/12/16,SED,Mirandes,2-1,Almeria
06/01/17,SED,Almeria,0-1,Getafe
15/01/17,SED,Reus Deportiu,1-0,Almeria
22/01/17,SED,Cadiz,1-0,Almeria
29/01/17,SED,Almeria,3-0,Real Oviedo
05/02/17,SED,Rayo Vallecano,1-0,Almeria
11/02/17,SED,Almeria,0-0,Girona
18/02/17,SED,Tenerife,1-0,Almeria
26/02/17,SED,Almeria,2-3,UCAM Murcia
05/03/17,SED,Lugo,1-2,Almeria
12/03/17,SED,Almeria,0-0,Huesca
19/03/17,SED,Levante,1-0,Almeria
25/03/17,SED,Almeria,3-1,Alcorcon
02/04/17,SED,Gimnàstic Tarragona,0-1,Almeria
09/04/17,SED,Almeria,2-2,Real Zaragoza
16/04/17,SED,Córdoba,1-0,Almeria
23/04/17,SED,Almeria,2-1,Sevilla II
28/04/17,SED,Elche,2-3,Almeria
07/05/17,SED,Almeria,0-3,Real Valladolid
13/05/17,SED,Almeria,2-0,Numancia
20/05/17,SED,Mallorca,1-0,Almeria
27/05/17,SED,Almeria,2-0,Mirandes
04/06/17,SED,Getafe,4-0,Almeria
10/06/17,SED,Almeria,1-0,Reus Deportiu
22/07/17,CLF,Levante,6-1,Almeria
26/07/17,CLF,Almeria,2-1,Sevilla II
01/08/15,CLF,Sporting Gijon,1-1,Almeria
15/08/15,CLF,Elche,0-1,Almeria
23/08/15,SED,Almeria,3-2,Leganes
29/08/15,SED,Real Zaragoza,3-2,Almeria
06/09/15,SED,Almeria,2-1,Osasuna
09/09/15,CDR,Almeria,P3-3P,Elche
13/09/15,SED,Lugo,1-0,Almeria
20/09/15,SED,Almeria,0-2,Alaves
27/09/15,SED,Albacete,3-0,Almeria
03/10/15,SED,Almeria,2-2,Tenerife
11/10/15,SED,Girona,1-1,Almeria
14/10/15,CDR,Almeria,2-1,Gimnàstic Tarragona
18/10/15,SED,Almeria,2-3,Elche
25/10/15,SED,Mallorca,1-0,Almeria
01/11/15,SED,Almeria,1-1,Real Valladolid
08/11/15,SED,Alcorcon,0-0,Almeria
15/11/15,SED,Almeria,1-1,Ponferradina
21/11/15,SED,Athletic Club II,0-0,Almeria
28/11/15,SED,Almeria,1-1,Numancia
02/12/15,CDR,Almeria,1-3,Celta Vigo
05/12/15,SED,Gimnàstic Tarragona,2-2,Almeria
13/12/15,SED,Almeria,1-2,Huesca
17/12/15,CDR,Celta Vigo,1-0,Almeria
20/12/15,SED,Real Oviedo,1-0,Almeria
03/01/16,SED,Almeria,2-1,Costa Brava
09/01/16,SED,Mirandes,1-1,Almeria
17/01/16,SED,Almeria,0-1,Córdoba
23/01/16,SED,Leganes,2-1,Almeria
31/01/16,SED,Almeria,2-1,Real Zaragoza
07/02/16,SED,Osasuna,0-0,Almeria
13/02/16,SED,Almeria,0-2,Lugo
21/02/16,SED,Alaves,1-1,Almeria
28/02/16,SED,Almeria,1-0,Albacete
06/03/16,SED,Tenerife,0-0,Almeria
12/03/16,SED,Almeria,1-0,Girona
19/03/16,SED,Elche,0-0,Almeria
27/03/16,SED,Almeria,1-1,Mallorca
03/04/16,SED,Real Valladolid,1-1,Almeria
09/04/16,SED,Almeria,1-1,Alcorcon
17/04/16,SED,Ponferradina,1-3,Almeria
24/04/16,SED,Almeria,3-2,Athletic Club II
30/04/16,SED,Numancia,2-0,Almeria
07/05/16,SED,Almeria,1-2,Gimnàstic Tarragona
15/05/16,SED,Huesca,2-1,Almeria
22/05/16,SED,Almeria,3-1,Real Oviedo
25/05/16,SED,Costa Brava,0-0,Almeria
29/05/16,SED,Almeria,2-1,Mirandes
04/06/16,SED,Córdoba,1-1,Almeria
23/07/16,CLF,Almería II,0-3,Almeria
27/07/16,CLF,Águilas,0-4,Almeria
04/05/14,LAL,Almeria,3-2,Real Betis
11/05/14,LAL,Granada,0-2,Almeria
18/05/14,LAL,Almeria,0-0,Athletic Bilbao
25/07/14,CLF,UCAM Murcia,1-2,Almeria
30/07/14,CLF,Muangthong United,1-1,Almeria
06/08/14,CLF,Phuket,1-3,Almeria
13/08/14,CLF,Albacete,1-2,Almeria
17/08/14,CLF,Almeria,1-1,Córdoba
23/08/14,LAL,Almeria,1-1,Espanyol
29/08/14,LAL,Getafe,1-0,Almeria
12/09/14,LAL,Almeria,1-1,Córdoba
21/09/14,LAL,Real Sociedad,1-2,Almeria
24/09/14,LAL,Almeria,0-1,Atletico Madrid
28/09/14,LAL,Deportivo La Coruña,0-1,Almeria
04/10/14,LAL,Almeria,2-2,Elche
19/10/14,LAL,Villarreal,2-0,Almeria
25/10/14,LAL,Almeria,0-1,Athletic Bilbao
02/11/14,LAL,Levante,2-1,Almeria
08/11/14,LAL,Almeria,1-2,Barcelona
24/11/14,LAL,Granada,0-0,Almeria
01/12/14,LAL,Almeria,0-1,Rayo Vallecano
05/12/14,CDR,Real Betis,3-4,Almeria
08/12/14,LAL,Eibar,5-2,Almeria
12/12/14,LAL,Almeria,1-4,Real Madrid
16/12/14,CDR,Almeria,2-1,Real Betis
19/12/14,LAL,Celta Vigo,0-1,Almeria
03/01/15,LAL,Malaga,1-2,Almeria
07/01/15,CDR,Almeria,1-1,Getafe
11/01/15,LAL,Almeria,0-2,Sevilla
14/01/15,CDR,Getafe,1-0,Almeria
17/01/15,LAL,Valencia,3-2,Almeria
25/01/15,LAL,Espanyol,3-0,Almeria
01/02/15,LAL,Almeria,1-0,Getafe
08/02/15,LAL,Córdoba,1-2,Almeria
13/02/15,LAL,Almeria,2-2,Real Sociedad
21/02/15,LAL,Atletico Madrid,3-0,Almeria
28/02/15,LAL,Almeria,0-0,Deportivo La Coruña
07/03/15,LAL,Elche,1-0,Almeria
15/03/15,LAL,Almeria,0-0,Villarreal
21/03/15,LAL,Athletic Bilbao,2-1,Almeria
